证券代码,0
002043,2
002044,7
002045,7
002046,7
002048,8
002049,1
002050,7
002051,8
002053,9
002054,9
002055,7
002056,3
002057,7
002058,1
002059,3
002060,8
002061,8
002062,8
002063,7
002064,3
002065,7
002066,7
002067,9
002068,9
002069,9
002072,1
002073,8
002074,8
002075,9
002076,1
002077,3
002078,9
002079,7
002080,9
002081,7
002082,9
002083,9
002084,8
002085,7
002086,9
002088,7
002090,7
002091,8
002092,9
002093,3
002094,8
002095,2
002096,3
002097,7
002098,3
002099,9
002100,9
002101,7
002102,8
002103,7
002104,2
002105,9
002106,2
002107,2
002108,9
002109,9
002110,9
002111,7
002112,7
002114,0
002115,7
002116,2
002117,3
002119,7
002120,9
002121,9
002122,3
002123,7
002124,9
002125,9
002126,7
002127,3
002128,9
002129,9
002130,3
002131,7
002132,9
002133,8
002134,9
002135,8
002136,3
002137,3
002138,9
002139,3
002140,8
002141,3
002142,8
002144,3
002145,2
002146,8
002148,3
002149,7
002150,7
002151,3
002152,3
002153,3
002154,3
002155,3
002156,9
002157,9
002158,3
002159,3
002160,9
002161,0
002162,9
002163,8
002164,3
002165,9
002166,9
002167,9
002169,9
002170,9
002171,9
002172,9
002173,9
002174,3
002175,1
002176,3
002177,3
002178,7
002179,7
002180,8
002181,3
002182,9
002183,7
002184,7
002185,9
002186,3
002187,8
002188,1
002189,7
002190,3
002191,3
002192,3
002193,9
002194,2
002195,3
002196,7
002197,9
002198,1
002199,1
002200,8
002201,9
002202,8
002203,9
002204,7
002205,8
002206,9
002207,1
002208,8
002209,8
002210,0
002211,1
002212,8
002213,1
002214,7
002215,9
002216,3
002218,9
002219,9
002221,9
002222,1
002223,2
002224,2
002225,7
002226,9
002227,3
002228,7
002229,3
002230,7
002231,1
002232,1
002233,3
002234,9
002235,3
002236,7
002237,9
002238,3
002239,7
002240,9
002241,9
002242,2
002243,8
002244,8
002245,9
002246,2
002247,3
002248,1
002249,7
002250,9
002251,8
002252,3
002253,3
002254,9
002255,8
002256,9
002258,9
002259,9
002261,1
002262,3
002263,2
002264,7
002265,7
002266,8
002267,9
002268,2
002269,8
002270,1
002271,7
002272,7
002273,3
002274,3
002275,3
002276,7
002277,9
002278,7
002279,7
002281,3
002282,3
002283,9
002284,2
002285,2
002286,9
002287,3
002289,6
002290,7
002291,8
002292,3
002293,3
002294,1
002295,7
002296,3
002297,9
002298,8
002299,9
002300,9
002301,7
002302,7
002303,9
002304,2
002305,8
002306,1
002307,0
002311,3
002312,9
002313,7
002314,8
002315,3
002316,7
002317,3
002318,3
002319,1
002320,3
002321,9
002322,3
002323,1
002324,7
002326,9
002327,3
002328,3
002329,9
002330,9
002331,7
002332,3
002333,7
002334,7
002335,7
002337,2
002338,1
002339,7
002340,9
002342,9
002343,3
002344,8
002345,3
002346,8
002347,7
002348,1
002349,2
002350,3
002351,3
002352,9
002353,7
002354,3
002355,3
002356,1
002357,9
002358,7
002360,8
002361,7
002362,3
002363,3
002364,7
002365,3
002366,9
002367,8
002368,7
002369,9
002370,2
002371,1
002372,1
002373,7
002374,7
002375,8
002376,9
002377,7
002378,9
002379,3
002380,7
002381,9
002382,9
002383,7
002384,9
002385,9
002386,9
002387,9
002388,7
002389,3
002390,7
002391,9
002392,7
002393,3
002394,9
002395,9
002396,8
002397,9
002398,7
002399,9
002400,7
002401,2
002402,7
002403,9
002404,3
002405,2
002406,3
002407,9
002408,9
002409,3
002410,3
002412,3
002413,7
002414,1
002415,7
002416,8
002418,7
002419,8
002420,7
002421,8
002422,3
002423,8
002424,7
002425,8
002426,9
002427,9
002428,6
002429,9
002430,9
002431,8
002432,3
002434,9
002436,9
002437,3
002438,7
002439,7
002440,3
002441,7
002442,9
002443,3
002444,3
002445,3
002446,3
002448,9
002449,7
002451,7
002452,3
002453,3
002454,8
002455,9
002456,7
002457,7
002458,9
002459,9
002460,0
002461,3
002462,7
002463,1
002465,7
002466,9
002467,2
002468,9
002469,3
002470,9
002471,7
002472,3
002474,3
002475,7
002476,2
002478,3
002479,9
002480,9
002481,9
002482,9
002483,8
002484,3
002485,8
002486,2
002487,3
002488,9
002489,3
002490,9
002491,7
002492,9
002493,9
002494,9
002495,3
002496,3
002497,3
002498,7
002500,8
002501,9
002506,8
002507,3
002508,3
002510,8
002511,9
002512,8
002513,5
002514,9
002515,2
002516,3
002517,2
002518,3
002519,3
002520,9
002521,3
002522,9
002523,7
002524,9
002526,7
002527,7
002528,7
002529,9
002530,3
002531,9
002532,9
002533,7
002534,8
002535,9
002536,3
002537,8
002538,3
002539,9
002540,7
002541,9
002542,7
002543,2
002544,7
002545,0
002546,3
002547,9
002548,9
002549,9
002550,3
002551,8
002552,9
002553,2
002554,8
002555,3
002556,8
002557,2
002558,3
002559,8
002560,7
002561,2
002562,9
002563,2
002564,8
002565,3
002566,9
002567,9
002568,3
002569,1
002570,9
002571,9
002572,9
002573,0
002574,8
002575,1
002576,7
002577,3
002578,7
002579,9
002580,7
002581,3
002582,9
002583,7
002584,7
002585,9
002586,8
002587,7
002588,3
002589,8
002590,7
002591,3
002592,3
002593,9
002594,8
002595,3
002596,7
002597,9
002598,7
002599,3
002600,7
002601,9
002602,3
002603,3
002605,3
002606,7
002607,9
002608,9
002609,3
002611,3
002612,8
002613,3
002614,8
002615,3
002616,9
002617,9
002620,8
002622,8
002623,9
002624,2
002625,1
002626,3
002627,9
002628,8
002629,1
002630,8
002631,8
002632,3
002633,7
002634,9
002635,3
002636,3
002637,9
002638,3
002639,7
002640,8
002641,3
002642,7
002643,9
002644,3
002645,8
002646,3
002647,8
002648,9
002649,7
002650,9
002651,2
002652,1
002653,1
002654,7
002655,7
002656,2
002657,3
002658,3
002659,9
002660,7
002661,9
002662,9
002663,8
002664,7
002666,9
002667,9
002668,7
002669,7
002670,8
002671,7
002672,9
002673,8
002674,9
002675,3
002676,7
002677,2
002678,6
002679,9
002681,3
002682,9
002683,7
002685,8
002686,3
002687,3
002688,9
002689,3
002690,2
002691,3
002692,7
002693,1
002694,3
002695,2
002696,9
002697,3
002698,3
002700,2
002701,9
002702,9
002703,7
002705,3
002706,3
002707,2
002708,7
002709,9
002712,7
002714,9
002715,9
002716,0
002717,8
002718,3
002719,9
002721,2
002722,3
002723,8
002724,3
002725,3
002726,9
002727,8
002728,9
002729,1
002730,7
002731,8
002732,3
002733,7
002734,9
002735,7
002736,8
002737,3
002738,3
002739,8
002741,9
002742,9
002743,8
002745,8
002746,9
002747,7
002748,9
002749,3
002750,2
002752,9
002753,9
002755,2
002756,2
002757,3
002758,8
002759,9
002760,3
002761,8
002762,3
002763,2
002765,9
002766,1
002767,7
002768,8
002769,8
002771,1
002772,9
002773,2
002774,3
002775,8
002777,3
002778,7
002779,1
002780,9
002782,7
002783,9
002785,7
002786,9
002787,9
002788,7
002789,7
002790,2
002791,7
002792,3
002793,9
002795,9
002796,7
002797,8
002798,9
002799,3
002800,7
002801,2
002802,3
002803,3
002805,9
002806,7
002807,8
002808,3
002809,7
002810,9
002811,7
002812,9
002813,1
002815,9
002816,1
002817,3
002818,3
002819,7
002820,2
002821,3
002822,8
002823,9
002824,7
002825,3
002826,3
002827,7
002828,7
002829,7
002830,8
002831,9
002832,3
002833,3
002835,3
002836,1
002837,1
002838,7
002839,8
002840,9
002841,3
002842,9
002843,7
002845,7
002846,9
002847,1
002848,1
002849,7
002850,3
002851,7
002852,9
002853,7
002855,1
002856,7
002857,6
002858,3
002859,9
002860,7
002861,9
002862,9
002863,9
002864,2
002865,9
002866,9
002867,3
002868,9
002869,2
002870,9
002871,2
002872,9
002873,9
002875,2
002876,9
002877,9
002878,7
002879,7
002880,3
002881,7
002882,7
002883,7
002884,3
002885,7
002886,9
002887,8
002888,3
002889,3
002890,3
002891,3
002892,3
002893,9
002895,9
002896,3
002897,7
002898,9
002899,9
002900,9
002901,3
002902,7
002903,3
002905,8
002906,7
002907,3
002908,7
002909,7
002910,9
002911,9
002912,2
002913,9
002915,9
002916,3
002917,7
002918,9
002919,1
002920,7
002921,9
002922,7
002923,9
002925,3
002926,8
002927,7
002928,9
002929,7
002930,9
002931,3
002932,8
002933,3
002935,7
002936,8
002937,3
002938,3
002939,8
002940,3
002941,8
002942,3
002943,9
002945,6
002946,9
002947,2
002948,8
002949,3
002950,9
002951,3
002952,1
002953,7
002955,2
002956,3
002957,7
002958,8
002959,3
002960,7
002961,8
002962,2
002963,7
002965,7
002966,8
002967,9
002968,7
002969,9
002970,2
002971,9
002972,7
002973,7
002975,7
002976,7
002977,2
002978,2
002979,7
002980,3
002981,3
002982,9
002983,7
002984,3
002985,7
002986,9
002987,7
002988,7
002989,3
002990,7
002991,3
002992,1
002993,3
002995,2
002996,8
002997,3
002998,9
002999,8
003000,3
003001,7
003002,3
003003,9
003004,7
003005,3
003006,1
003007,3
003008,3
003009,2
003010,2
003011,9
003012,3
003013,3
003015,3
003016,9
003017,9
003018,3
003019,3
003020,3
003021,3
003022,9
003023,3
003025,3
003026,9
003027,3
003028,2
003029,3
003030,9
003031,2
003032,2
003033,9
003035,9
003036,7
003037,7
003038,9
003039,0
003040,7
003041,9
003042,9
003043,3
003816,9
200468,7
200512,8
200706,7
200771,8
200992,9
300001,7
300002,3
300003,9
300004,3
300005,3
300006,2
300007,9
300008,3
300009,3
300010,1
300011,7
300012,3
300014,9
300015,1
300016,9
300017,3
300018,3
300019,7
300020,8
300021,7
300022,7
300024,7
300025,1
300026,7
300027,8
300029,7
300030,9
300031,3
300032,7
300033,1
300034,7
300035,9
300036,3
300037,3
300039,3
300040,9
300041,7
300042,2
300043,9
300044,7
300045,1
300046,2
300047,7
300048,7
300049,1
300050,1
300051,9
300052,1
300053,1
300054,3
300055,9
300056,1
300057,9
300058,7
300059,2
300061,1
300062,7
300063,7
300065,3
300066,7
300067,9
300068,9
300069,1
300070,0
300071,7
300072,9
300073,2
300074,7
300075,7
300076,3
300077,9
300078,7
300079,6
300080,9
300081,3
300082,9
300083,7
300084,7
300085,1
300086,9
300087,8
300088,9
300091,8
300092,3
300094,9
300095,7
300096,7
300097,3
300098,7
300099,3
300100,3
300101,7
300102,9
300103,7
300105,7
300106,7
300107,3
300109,3
300110,9
300111,2
300112,3
300113,2
300114,1
300115,9
300118,9
300119,9
300120,9
300121,9
300122,7
300123,7
300124,1
300126,3
300127,2
300128,7
300129,7
300130,2
300131,7
300132,7
300133,3
300134,9
300135,9
300136,3
300137,7
300138,9
300139,2
300140,0
300141,7
300142,3
300143,3
300144,2
300145,7
300146,3
300147,9
300148,3
300149,3
300150,7
300151,1
300152,1
300153,2
300154,3
300155,2
300157,7
300158,3
300160,3
300161,7
300162,7
300163,3
300164,7
300165,8
300166,0
300167,7
300168,8
300169,1
300170,3
300171,8
300172,3
300173,8
300174,3
300175,1
300176,9
300177,7
300179,3
300180,9
300181,3
300182,3
300183,3
300184,7
300185,9
300187,0
300188,7
300189,3
300190,0
300191,8
300192,2
300193,2
300194,3
300195,9
300196,9
300197,8
300198,8
300199,9
300200,3
300201,7
300203,8
300204,3
300205,7
300206,2
300207,8
300210,1
300211,2
300212,7
300213,7
300214,9
300215,9
300217,7
300218,3
300219,7
300220,1
300221,7
300222,7
300223,2
300224,7
300225,7
300226,8
300227,7
300228,3
300229,1
300230,3
300231,7
300232,7
300233,9
300234,3
300235,3
300236,3
300237,8
300238,1
300239,9
300240,7
300241,3
300242,1
300243,9
300244,7
300245,3
300246,9
300247,3
300248,7
300249,7
300250,1
300251,3
300252,7
300253,3
300254,9
300255,9
300256,1
300257,9
300258,9
300259,3
300260,7
300261,9
300263,7
300264,1
300265,7
300266,8
300267,9
300269,1
300270,7
300271,2
300272,2
300274,7
300275,7
300276,8
300277,1
300278,3
300279,7
300280,7
300281,3
300283,9
300284,7
300285,3
300286,3
300287,7
300288,3
300289,3
300290,1
300291,3
300292,3
300293,1
300294,2
300295,2
300296,7
300298,3
300299,1
300300,8
300301,9
300302,1
300303,7
300304,2
300305,9
300306,3
300307,3
300308,1
300310,7
300311,7
300313,1
300314,3
300315,3
300316,3
300317,9
300318,9
300319,3
300320,7
300321,2
300322,7
300323,9
300324,7
300326,3
300327,1
300328,9
300329,9
300331,9
300332,9
300333,1
300334,3
300335,3
300337,9
300339,1
300340,7
300341,2
300342,7
300343,3
300344,1
300345,9
300346,1
300347,3
300348,7
300349,7
300350,3
300351,7
300352,6
300353,7
300354,1
300355,8
300357,1
300358,8
300359,1
300360,3
300363,9
300364,1
300365,7
300366,7
300368,7
300369,7
300370,7
300371,3
300373,3
300374,7
300375,7
300376,7
300377,7
300378,3
300379,2
300380,1
300381,6
300382,9
300383,9
300384,3
300385,7
300386,3
300387,3
300388,0
300389,7
300390,3
300391,7
300393,9
300394,1
300395,1
300396,3
300397,3
300398,9
300399,1
300400,1
300401,9
300402,2
300403,3
300404,3
300405,7
300406,3
300407,7
300408,3
300409,9
300410,7
300411,7
300412,8
300413,3
300414,2
300415,3
300416,7
300417,3
300418,3
300419,1
300420,7
300421,9
300422,0
300423,7
300424,7
300425,7
300426,1
300427,7
300428,9
300429,9
300430,7
300432,7
300433,9
300434,3
300435,3
300436,9
300437,0
300438,9
300439,3
300440,7
300441,3
300442,9
300443,3
300444,7
300445,3
300446,3
300447,7
300448,3
300449,1
300450,7
300451,7
300452,3
300453,3
300454,3
300455,1
300456,9
300457,7
300458,1
300459,1
300460,9
300461,7
300462,7
300463,3
300464,7
300465,1
300466,7
300467,2
300468,2
300469,1
300470,3
300471,3
300472,7
300473,7
300474,1
300475,7
300476,9
300477,9
300478,1
300479,1
300480,2
300481,3
300482,3
300483,0
300484,1
300485,3
300486,9
300487,1
300488,9
300489,9
300490,7
300491,7
300492,1
300493,7
300494,2
300496,2
300497,9
300498,9
300499,3
300500,7
300501,9
300502,1
300503,7
300504,3
300505,9
300506,7
300507,3
300508,3
300509,8
300510,7
300511,9
300512,7
300513,8
300514,2
300515,3
300516,1
300517,7
300518,0
300519,2
300520,7
300521,3
300522,1
300523,7
300525,7
300527,2
300528,8
300529,1
300530,9
300531,3
300532,7
300533,8
300534,3
300535,9
300536,7
300537,1
300538,7
300539,7
300540,3
300541,7
300542,7
300543,3
300545,3
300546,2
300547,3
300548,2
300549,3
300550,2
300551,1
300552,7
300553,3
300554,9
300555,7
300556,7
300557,2
300558,3
300559,2
300560,7
300561,1
300562,3
300563,1
300564,2
300565,9
300566,7
300567,9
300568,9
300569,9
300570,1
300571,7
300572,2
300573,1
300575,9
300576,1
300577,9
300578,2
300579,1
300580,3
300581,1
300582,7
300583,9
300584,3
300585,1
300586,9
300587,7
300588,7
300589,7
300590,3
300591,7
300592,3
300593,7
300594,7
300595,3
300596,9
300597,7
300598,1
300599,3
300600,7
300601,3
300602,7
300603,7
300604,1
300605,7
300606,3
300607,7
300608,9
300609,3
300610,3
300611,9
300612,1
300613,2
300614,9
300615,1
300616,9
300617,7
300618,9
300619,9
300620,1
300621,8
300622,3
300623,9
300624,1
300625,3
300626,7
300627,1
300628,3
300629,7
300630,9
300631,7
300632,3
300633,1
300634,3
300635,8
300636,9
300637,9
300638,7
300639,7
300640,3
300641,6
300642,3
300643,3
300644,7
300645,7
300647,9
300648,9
300649,7
300650,3
300651,3
300652,3
300653,1
300654,1
300655,6
300656,9
300657,7
300658,9
300659,7
300660,7
300661,1
300662,7
300663,7
300664,8
300665,9
300666,3
300667,3
300668,7
300669,3
300670,9
300671,1
300672,3
300673,9
300674,2
300675,7
300676,3
300677,9
300678,1
300679,3
300680,9
300681,8
300682,3
300683,3
300684,3
300685,1
300686,7
300687,7
300688,1
300689,3
300690,3
300691,3
300692,0
300693,7
300694,9
300695,2
300696,2
300697,7
300698,1
300699,1
300700,9
300701,3
300702,9
300703,7
300705,3
300706,9
300707,2
300708,3
300709,3
300710,7
300711,1
300712,7
300713,9
300715,7
300716,9
300717,3
300718,3
300719,7
300720,1
300721,9
300722,1
300723,9
300724,8
300725,9
300726,7
300727,7
300729,9
300730,1
300731,7
300732,7
300733,9
300735,3
300736,1
300737,7
300738,9
300739,9
300740,9
300741,3
300743,3
300745,8
300746,7
300747,7
300748,3
300749,9
300750,8
300751,8
300752,3
300753,3
300755,3
300756,2
300757,1
300758,9
300759,9
300760,1
300761,9
300762,1
300763,9
300765,1
300766,3
300767,7
300768,2
300769,9
300770,2
300771,3
300772,8
300773,3
300774,3
300775,7
300776,3
300777,3
300778,2
300779,9
300780,9
300781,1
300782,1
300783,3
300784,2
300785,3
300786,9
300787,9
300788,3
300789,7
300790,9
300791,9
300792,2
300793,9
300795,2
300797,3
300798,9
300800,3
300801,3
300802,2
300803,2
300804,9
300805,2
300806,9
300807,7
300808,9
300809,3
300810,7
300811,1
300812,7
300813,3
300814,9
300815,7
300816,9
300817,3
300818,9
300819,2
300820,3
300821,3
300822,2
300823,3
300824,2
300825,0
300826,7
300827,7
300828,3
300829,9
300830,7
300831,2
300832,1
300833,2
300834,9
300835,9
300836,7
300837,3
300838,7
300839,9
300840,3
300841,3
300842,7
300843,7
300844,7
300845,3
300846,9
300847,2
300848,9
300849,3
300850,9
300851,3
300852,3
300853,9
300854,8
300855,1
300856,3
300857,1
300858,3
300859,1
300860,3
300861,3
300862,3
300863,7
300864,3
300865,3
300866,3
300867,0
300868,3
300869,9
300870,7
300871,9
300872,7
300873,2
300875,3
300876,9
300877,9
300878,9
300879,9
300880,2
300881,7
300882,3
300883,9
300884,7
300885,2
300886,3
300887,7
300888,3
300889,7
300890,9
300891,9
300892,3
300893,7
300894,3
300895,1
300896,1
300897,7
300898,3
300899,2
300900,9
300901,3
300902,3
300903,9
300904,7
300905,3
300906,2
300907,7
300908,2
300909,3
300910,3
300911,2
300912,9
300913,1
300915,3
300916,2
300917,1
300918,9
300919,9
300920,2
300921,3
300922,2
300923,7
300925,7
300926,7
300927,3
300928,7
300929,0
300930,3
300931,7
300932,7
300933,7
300935,2
300936,3
300937,7
300938,3
300939,3
300940,3
300941,3
300942,3
300943,2
300945,2
300946,3
300947,8
300948,7
300949,7
300950,3
300951,2
300952,9
300953,9
300955,9
300956,9
300957,1
300958,7
300959,7
300960,2
300961,0
300962,1
300963,7
300964,3
300965,3
300966,9
300967,9
300968,2
300969,3
300970,9
300971,2
300972,2
300973,9
300975,7
300976,3
300977,3
300978,3
300979,1
300980,9
300981,9
300982,7
300983,3
300984,9
300985,9
300986,9
300987,2
300988,7
300989,7
300990,3
300991,9
300992,9
300993,2
300994,2
300995,3
300996,7
300997,3
300998,7
300999,9
301000,3
301001,2
301002,9
301003,2
301004,1
301005,1
301006,2
301007,3
301008,7
301009,2
301010,7
301011,3
301012,7
301013,7
301015,7
301016,3
301017,8
301018,7
301019,3
301020,3
301021,3
301022,7
301023,3
301024,7
301025,1
301026,9
301027,7
301028,3
301029,2
301030,7
301031,7
301032,7
301033,1
301035,7
301036,3
301037,7
301038,3
301039,3
301040,9
301041,3
301042,2
301043,9
301045,2
301046,7
301047,3
301048,7
301049,9
301050,3
301051,9
301052,2
301053,3
301055,3
301056,2
301057,9
301058,2
301059,3
301060,7
301061,2
301062,9
301063,7
301065,2
301066,3
301067,3
301068,7
301069,3
301070,3
301071,9
301072,3
301073,8
301075,9
301076,3
301077,2
301078,8
301079,7
301080,3
301081,9
301082,7
301083,3
301085,7
301086,3
301087,3
301088,3
301089,3
301090,8
301091,7
301092,3
301093,3
301095,2
301096,9
301097,9
301098,7
301099,7
301100,3
301101,3
301102,2
301103,2
301105,3
301106,2
301107,3
301108,3
301109,0
301110,2
301111,3
301112,3
301113,3
301115,7
301116,9
301117,2
301118,9
301119,2
301120,3
301121,9
301122,3
301123,6
301125,6
301126,7
301127,0
301128,7
301129,7
301130,3
301131,9
301132,2
301133,7
301135,7
301136,2
301137,7
301138,2
301139,7
301141,2
301148,7
301149,3
301150,7
301151,3
301152,9
301153,2
301155,3
301156,2
301157,3
301158,7
301159,2
301160,3
301161,7
301162,2
301163,3
301165,8
301166,3
301167,7
301168,7
301169,2
301170,3
301171,2
301172,2
301175,0
301176,7
301177,3
301178,7
301179,3
301180,3
301181,3
301182,8
301183,7
301185,2
301186,2
301187,2
301188,3
301189,3
301190,3
301191,2
301192,3
301193,9
301195,3
301196,3
301197,7
301198,9
301199,3
301200,7
301201,3
301202,3
301203,2
301205,1
301206,3
301207,3
301208,2
301209,2
301210,3
301211,2
301212,3
301213,2
301215,9
301216,9
301217,9
301218,2
301219,2
301220,9
301221,3
301222,2
301223,3
301225,3
301226,3
301227,9
301228,7
301229,9
301230,3
301231,2
301232,7
301233,3
301234,3
301235,7
301236,7
301237,9
301238,3
301239,9
301246,3
301248,7
301251,2
301252,7
301255,3
301256,9
301257,2
301258,3
301259,7
301260,8
301261,9
301262,2
301263,3
301265,2
301266,7
301267,3
301268,9
301269,1
301270,3
301272,3
301273,7
301276,3
301277,3
301278,7
301279,3
301280,7
301281,3
301282,7
301283,7
301285,9
301286,3
301287,2
301288,3
301289,2
301290,3
301291,7
301292,9
301293,3
301295,2
301296,3
301297,3
301298,3
301299,3
301300,2
301301,9
301302,7
301303,7
301305,0
301306,7
301307,9
301308,9
301309,3
301310,7
301311,8
301312,3
301313,7
301314,3
301315,3
301316,7
301317,7
301318,2
301319,7
301320,3
301321,9
301322,3
301323,3
301325,7
301326,3
301327,3
301328,2
301329,2
301330,3
301331,3
301332,3
301333,2
301335,9
301336,3
301337,2
301338,2
301339,8
301345,2
301348,2
301349,9
301353,2
301355,9
301356,2
301357,2
301358,9
301359,2
301360,2
301361,3
301362,2
301363,2
301365,2
301366,3
301367,3
301368,3
301369,2
301370,7
301371,2
301372,7
301373,3
301376,8
301377,3
301378,3
301379,3
301380,7
301381,3
301382,0
301383,3
301386,3
301387,7
301388,3
301389,2
301390,7
301391,7
301392,3
301393,3
301395,3
301396,7
301397,3
301398,3
301399,2
301408,8
301413,9
301418,3
301419,2
301421,3
301428,3
301429,3
301439,7
301446,3
301448,2
301456,2
301459,2
301468,3
301469,9
301486,3
301487,7
301488,2
301489,3
301498,3
301499,3
301500,9
301502,3
301503,7
301505,7
301507,2
301508,3
301509,2
301510,1
301511,9
301512,2
301515,7
301516,3
301517,7
301518,3
301519,8
301520,3
301525,2
301526,9
301528,3
301529,7
301533,2
301536,3
301538,3
301539,3
301548,2
301550,2
301551,2
301552,3
301555,7
301558,2
301559,2
301565,3
301566,2
301567,3
