Stock ID,alpha,beta
000028,0.006285699870615457,0.348754998768861
000049,-0.04649125395319499,0.9337490423102263
000062,0.3071156755752849,0.7073536908727844
000066,0.15020495601517983,0.8211623729186182
000070,-0.10783602136592021,0.8376917453338286
000078,-0.08448346630089472,0.8009349517182367
000159,-0.02101141061206116,0.7854444672394937
000400,0.09077584733842067,0.26802144044485904
000411,-0.019029805336517647,0.6210227100540499
000425,0.1495715586269842,0.24510885275233035
000570,-0.053836710942632954,0.9685118922538613
000586,-0.06277332951400905,1.3173636134463482
000622,-0.21916640800840945,0.9319129701601515
000670,0.13380425770292725,1.5604036454839068
000691,-0.1279198211555306,0.9516009785443743
000711,-0.10231205725487341,0.32449328308603115
000720,-0.08508160143800435,1.063495666945674
000733,-0.1354109778835498,0.7974465652868319
000738,0.026426387855370048,0.6446192969032664
000768,0.07013895836020331,0.5909900069708622
000779,-0.1153485954493155,1.0478629929852599
000782,-0.0748199562724763,0.5743633339857509
000790,-0.11112788417300533,1.0906297153932991
000820,-0.016116956411029146,0.9517928457831203
000839,0.13382384648823964,0.7133826432058467
000852,0.029954542910304003,0.6186850089492054
000856,-0.13437876213230524,1.140007066682077
000868,0.022449259400122643,1.0312469032495901
000881,-0.0030288180284246506,0.6584878153319744
000890,-0.18609800749722266,1.3776182390426726
000901,0.103381963689711,1.1293391106706314
000922,0.04037594181214934,0.6950341585071034
000927,-0.021395758217634207,0.4552360841615257
000931,-0.09158864217615262,0.9547778434009713
000948,0.051741193565498216,0.8430003113706138
000950,0.026606119147099906,0.38525042475242
000951,0.09543089326993712,0.447287115351668
000957,0.094180963681593,0.8386805645250935
000977,0.1950836326597029,0.9334771999643555
000988,0.141884351709069,0.8374789633862779
001208,-0.0020690271419057243,0.8274688269472381
001226,-0.07530998234613781,0.7455922434801697
001228,-0.15516257313495427,0.906249903243648
001230,-0.06522625782157382,0.8312184662929373
001239,-0.15746104099852753,0.8567204820136208
001255,-0.07165178917700102,0.9019043206814671
001267,0.20598195068386851,0.7068997025651756
001268,-0.14168046246329322,0.955010874547027
001270,-0.09038675029113813,1.1067445107552782
001287,-0.014744791750070846,0.8758633397993811
001288,0.2622146246360953,0.6318667389097918
001298,0.15354265448077561,0.9883463637773279
001313,0.0224445980130661,0.8660857202376503
001317,-0.08624663249560466,0.9186885274814289
001333,-0.0949888545974135,0.815326942110937
001336,-0.18414313310199737,0.8278727183774428
001360,-0.09954760926313216,0.8554140095400448
001380,-0.034350614228023595,1.0204001340778464
001696,0.47339013347365855,0.8308372159270007
001914,-0.04274941274247059,0.4410201931865948
002005,0.0770839757025297,0.25160726233966124
002006,0.04128201811821836,1.0376603553544754
