日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2015-04-23,603883,19.69,23.63,23.63,19.69,509,1198827.0,24.01,44.0,7.22,0.08
2015-04-24,603883,25.99,25.99,25.99,25.99,185,480815.0,0.0,9.99,2.36,0.03
2015-04-27,603883,28.59,28.59,28.59,28.59,125,357375.0,0.0,10.0,2.6,0.02
2015-04-28,603883,31.45,31.45,31.45,31.45,403,1267435.0,0.0,10.0,2.86,0.06
2015-04-29,603883,34.6,34.6,34.6,34.6,695,2404665.0,0.0,10.02,3.15,0.1
2015-04-30,603883,38.06,38.06,38.06,38.06,1083,4121860.0,0.0,10.0,3.46,0.16
2015-05-04,603883,41.87,41.87,41.87,41.87,1889,7909243.0,0.0,10.01,3.81,0.28
2015-05-05,603883,46.06,46.06,46.06,46.06,4161,19165566.0,0.0,10.01,4.19,0.62
2015-05-06,603883,50.67,50.67,50.67,49.0,156136,787552032.0,3.63,10.01,4.61,23.3
2015-05-07,603883,50.0,55.74,55.74,49.15,223796,1184652416.0,13.01,10.01,5.07,33.4
2015-05-08,603883,58.0,59.0,61.18,55.75,284449,1666769360.0,9.74,5.85,3.26,42.46
2015-05-11,603883,59.01,64.9,64.9,59.01,198853,1236222032.0,9.98,10.0,5.9,29.68
2015-05-12,603883,67.0,71.39,71.39,66.0,152873,1062843760.0,8.31,10.0,6.49,22.82
2015-05-13,603883,75.0,78.53,78.53,73.0,112483,865421568.0,7.75,10.0,7.14,16.79
2015-05-14,603883,84.5,86.38,86.38,83.0,66269,567468448.0,4.3,10.0,7.85,9.89
2015-05-15,603883,94.0,87.97,95.02,79.0,276958,2481075152.0,18.55,1.84,1.59,41.34
2015-05-18,603883,84.0,96.77,96.77,81.68,230398,2112334176.0,17.15,10.0,8.8,34.39
2015-05-19,603883,100.11,93.47,106.4,92.98,224294,2201765936.0,13.87,-3.41,-3.3,33.48
2015-05-20,603883,90.0,90.61,97.9,88.0,162630,1499294272.0,10.59,-3.06,-2.86,24.27
2015-05-21,603883,87.91,87.79,90.21,86.0,171448,1496401728.0,4.65,-3.11,-2.82,25.59
2015-05-22,603883,88.8,96.57,96.57,86.1,221401,2039390080.0,11.93,10.0,8.78,33.04
2015-05-25,603883,96.57,98.36,105.01,91.0,219867,2172843744.0,14.51,1.85,1.79,32.82
2015-05-26,603883,95.9,99.83,102.0,95.0,184157,1834063776.0,7.12,1.49,1.47,27.49
2015-05-27,603883,99.3,109.81,109.81,98.01,149050,1563486720.0,11.82,10.0,9.98,22.25
2015-05-28,603883,118.99,105.44,120.79,98.85,248609,2943807264.0,19.98,-3.98,-4.37,37.11
2015-05-29,603883,94.9,97.22,110.0,94.9,245113,2419441840.0,14.32,-7.8,-8.22,36.58
2015-06-01,603883,95.93,90.75,95.93,89.0,171907,1569231616.0,7.13,-6.66,-6.47,25.66
2015-06-02,603883,89.84,91.71,92.19,86.4,130142,1163131584.0,6.38,1.06,0.96,19.42
2015-06-03,603883,93.1,95.08,96.81,89.1,129852,1216735744.0,8.41,3.67,3.37,19.38
2015-06-04,603883,95.0,87.9,95.0,85.57,101038,894083008.0,9.92,-7.55,-7.18,15.08
2015-06-05,603883,88.18,85.65,90.5,85.0,94240,822425040.0,6.26,-2.56,-2.25,14.07
2015-06-08,603883,85.65,78.93,86.36,77.38,116879,937903728.0,10.48,-7.85,-6.72,17.44
2015-06-09,603883,80.02,83.29,84.89,80.02,83563,692860464.0,6.17,5.52,4.36,12.47
2015-06-10,603883,82.4,86.17,88.0,81.0,85311,731550864.0,8.4,3.46,2.88,12.73
2015-06-11,603883,84.25,88.71,90.79,84.25,94933,835979632.0,7.59,2.95,2.54,14.17
2015-06-12,603883,88.0,86.19,89.49,83.01,91548,786579840.0,7.3,-2.84,-2.52,13.66
2015-06-15,603883,84.88,79.21,84.88,78.08,69795,567286656.0,7.89,-8.1,-6.98,10.42
2015-06-16,603883,77.01,78.15,80.92,75.1,54164,422089728.0,7.35,-1.34,-1.06,8.08
2015-06-17,603883,78.6,82.01,83.0,77.02,51209,408178800.0,7.65,4.94,3.86,7.64
2015-06-18,603883,81.59,79.12,85.0,77.21,60276,495645440.0,9.5,-3.52,-2.89,9.0
2015-06-19,603883,75.36,76.72,80.29,75.0,47989,374268064.0,6.69,-3.03,-2.4,7.16
2015-06-23,603883,77.05,83.03,84.09,76.72,90787,735616528.0,9.61,8.22,6.31,13.55
2015-06-24,603883,83.98,85.43,88.0,82.36,74621,633568192.0,6.79,2.89,2.4,11.14
2015-06-25,603883,86.99,82.35,87.18,81.0,67912,574063776.0,7.23,-3.61,-3.08,10.14
2015-06-26,603883,79.42,74.12,80.97,74.12,54508,419056048.0,8.32,-9.99,-8.23,8.14
2015-06-29,603883,77.0,66.71,77.0,66.71,49211,340678544.0,13.88,-10.0,-7.41,7.34
2015-06-30,603883,62.88,73.19,73.26,60.04,98942,634567488.0,19.82,9.71,6.48,14.77
2015-07-01,603883,70.0,68.45,77.16,68.11,62916,459724272.0,12.37,-6.48,-4.74,9.39
2015-07-02,603883,68.1,62.5,70.28,61.61,52643,338019568.0,12.67,-8.69,-5.95,7.86
2015-07-03,603883,60.72,58.83,66.04,56.25,57227,342332176.0,15.66,-5.87,-3.67,8.54
2015-07-06,603883,64.71,56.04,64.71,53.5,59151,356305984.0,19.05,-4.74,-2.79,8.83
2015-07-07,603883,52.51,50.44,55.85,50.44,34892,180335204.0,9.65,-9.99,-5.6,5.21
2015-07-08,603883,45.4,45.4,45.4,45.4,22920,104056800.0,0.0,-9.99,-5.04,3.42
2015-07-09,603883,40.86,49.94,49.94,40.86,83485,390774400.0,20.0,10.0,4.54,12.46
2015-07-10,603883,52.9,54.93,54.93,52.5,21980,119115024.0,4.87,9.99,4.99,3.28
2015-07-13,603883,60.42,60.42,60.42,57.05,43852,263437870.0,6.14,9.99,5.49,6.55
2015-07-14,603883,62.0,66.46,66.46,60.43,87781,572194208.0,9.98,10.0,6.04,13.1
2015-07-15,603883,65.8,59.81,65.8,59.81,49724,304444752.0,9.01,-10.01,-6.65,7.42
2015-07-16,603883,54.5,61.72,63.97,53.99,39525,238578130.0,16.69,3.19,1.91,5.9
2015-07-17,603883,63.0,65.28,66.56,61.2,48729,310241568.0,8.68,5.77,3.56,7.27
2015-07-20,603883,64.79,63.89,66.58,62.0,40344,260152328.0,7.02,-2.13,-1.39,6.02
2015-07-21,603883,62.78,64.29,66.0,61.7,30310,194114551.0,6.73,0.63,0.4,4.52
2015-07-22,603883,63.6,64.89,65.5,62.5,31606,203699879.0,4.67,0.93,0.6,4.72
2015-07-23,603883,65.2,68.96,70.2,63.0,72848,489412144.0,11.1,6.27,4.07,10.87
2015-07-24,603883,68.8,67.63,70.5,66.52,61641,424456928.0,5.77,-1.93,-1.33,9.2
2015-07-27,603883,65.2,60.99,67.2,60.87,44197,283374912.0,9.36,-9.82,-6.64,6.6
2015-07-28,603883,57.0,55.7,60.5,54.89,56044,317688032.0,9.2,-8.67,-5.29,8.36
2015-07-29,603883,56.77,59.2,59.69,53.3,35384,197342188.0,11.47,6.28,3.5,5.28
2015-07-30,603883,58.1,56.77,60.5,56.16,31872,187730669.0,7.33,-4.1,-2.43,4.76
2015-07-31,603883,55.51,55.08,57.98,53.88,23005,127983991.0,7.22,-2.98,-1.69,3.43
2015-08-03,603883,54.0,49.92,54.8,49.57,57691,295759184.0,9.5,-9.37,-5.16,8.61
2015-08-04,603883,50.78,54.9,54.91,49.94,47044,246350124.0,9.96,9.98,4.98,7.02
2015-08-05,603883,54.31,53.67,55.48,52.8,44251,239397842.0,4.88,-2.24,-1.23,6.6
2015-08-06,603883,52.0,52.65,53.26,51.8,19968,105240409.0,2.72,-1.9,-1.02,2.98
2015-08-07,603883,53.7,57.92,57.92,53.45,61341,349521312.0,8.49,10.01,5.27,9.16
2015-08-10,603883,58.9,60.37,61.99,57.65,70515,419184864.0,7.49,4.23,2.45,10.52
2015-08-11,603883,60.6,62.88,66.41,60.6,94557,607530176.0,9.62,4.16,2.51,14.11
2015-08-12,603883,61.22,58.19,61.48,57.95,62568,372635008.0,5.61,-7.46,-4.69,9.34
2015-08-13,603883,58.0,59.1,59.78,56.66,35804,210814063.0,5.36,1.56,0.91,5.34
2015-08-14,603883,59.1,58.39,60.5,57.89,33283,197147537.0,4.42,-1.2,-0.71,4.97
2015-08-17,603883,58.43,57.71,58.88,55.84,32007,184015380.0,5.21,-1.16,-0.68,4.78
2015-08-18,603883,57.79,52.9,58.16,52.01,41472,230860338.0,10.66,-8.33,-4.81,6.19
2015-08-19,603883,51.5,54.49,55.0,50.52,38427,202606015.0,8.47,3.01,1.59,5.74
2015-08-20,603883,54.0,52.4,54.0,52.11,24539,129894160.0,3.47,-3.84,-2.09,3.66
2015-08-21,603883,52.45,50.45,53.19,49.5,30358,155777051.0,7.04,-3.72,-1.95,4.53
2015-11-20,603883,55.5,55.5,55.5,55.5,1145,6354251.0,0.0,10.01,5.05,0.17
2015-11-23,603883,61.05,61.05,61.05,61.05,706,4310130.0,0.0,10.0,5.55,0.11
2015-11-24,603883,67.16,67.16,67.16,66.85,101485,681539168.0,0.51,10.01,6.11,15.15
2015-11-25,603883,73.85,73.88,73.88,71.0,98518,722086064.0,4.29,10.01,6.72,14.7
2015-11-26,603883,76.46,81.27,81.27,76.19,211323,1671324896.0,6.88,10.0,7.39,31.54
2015-11-27,603883,77.88,75.35,80.0,74.0,127340,983751888.0,7.38,-7.28,-5.92,19.01
2015-11-30,603883,74.11,75.88,77.0,70.2,99646,739700496.0,9.02,0.7,0.53,14.87
2015-12-01,603883,74.51,71.57,76.46,69.88,76805,563623072.0,8.67,-5.68,-4.31,11.46
2015-12-02,603883,72.02,72.56,73.68,68.7,72387,518830000.0,6.96,1.38,0.99,10.8
2015-12-03,603883,72.1,73.26,73.4,71.02,63020,457152544.0,3.28,0.96,0.7,9.41
2015-12-04,603883,73.38,73.0,75.85,72.36,67649,499846736.0,4.76,-0.35,-0.26,10.1
2015-12-07,603883,73.61,71.79,73.97,71.18,57498,415439456.0,3.82,-1.66,-1.21,8.58
2015-12-08,603883,71.01,69.02,71.05,68.7,64503,448073664.0,3.27,-3.86,-2.77,9.63
2015-12-09,603883,69.04,69.47,70.5,67.55,52864,364335312.0,4.27,0.65,0.45,7.89
2015-12-10,603883,69.31,67.81,69.31,67.56,38093,261137453.0,2.52,-2.39,-1.66,5.69
2015-12-11,603883,68.0,68.91,70.5,67.0,48178,331738624.0,5.16,1.62,1.1,7.19
2015-12-14,603883,67.95,69.25,69.8,67.13,32972,225133929.0,3.87,0.49,0.34,4.92
2015-12-15,603883,69.98,68.92,70.31,68.71,38067,264818861.0,2.31,-0.48,-0.33,5.68
2015-12-16,603883,69.0,69.58,70.7,68.38,43592,302794864.0,3.37,0.96,0.66,6.51
2015-12-17,603883,69.6,73.16,73.5,69.6,78538,564093472.0,5.61,5.15,3.58,11.72
2015-12-18,603883,72.2,70.66,73.0,70.0,51715,369095584.0,4.1,-3.42,-2.5,7.72
2015-12-21,603883,70.42,69.8,70.42,69.25,28726,200259456.0,1.66,-1.22,-0.86,4.29
2015-12-22,603883,69.3,69.58,70.3,69.15,29275,203796200.0,1.65,-0.32,-0.22,4.37
2015-12-23,603883,69.39,68.66,70.28,68.52,32090,222773956.0,2.53,-1.32,-0.92,4.79
2015-12-24,603883,68.21,70.62,70.99,67.58,45687,318085232.0,4.97,2.85,1.96,6.82
2015-12-25,603883,71.2,71.1,73.0,70.03,52505,377784784.0,4.21,0.68,0.48,7.84
2015-12-28,603883,72.07,72.42,75.52,72.07,91974,677704560.0,4.85,1.86,1.32,13.73
2015-12-29,603883,72.01,73.62,74.0,71.15,57468,418993776.0,3.94,1.66,1.2,8.58
2015-12-30,603883,73.0,73.39,73.8,72.25,39375,287053872.0,2.11,-0.31,-0.23,5.88
2015-12-31,603883,74.49,70.97,75.0,70.79,45039,330169152.0,5.74,-3.3,-2.42,6.72
2016-01-04,603883,70.7,63.87,70.7,63.87,46194,302860784.0,9.62,-10.0,-7.1,6.89
2016-01-05,603883,60.04,60.0,63.0,57.5,44192,268660384.0,8.61,-6.06,-3.87,6.6
2016-01-06,603883,61.88,63.21,63.98,58.81,38733,236444981.0,8.62,5.35,3.21,5.78
2016-01-07,603883,61.62,56.89,61.62,56.89,8413,49447233.0,7.48,-10.0,-6.32,1.26
2016-01-08,603883,57.21,57.59,59.5,53.01,40171,230908320.0,11.41,1.23,0.7,6.0
2016-01-11,603883,55.85,51.83,57.76,51.83,39201,213818495.0,10.3,-10.0,-5.76,5.85
2016-01-12,603883,52.2,53.16,54.0,50.9,30602,161966252.0,5.98,2.57,1.33,4.57
2016-01-13,603883,53.9,50.53,54.12,50.5,23860,125976003.0,6.81,-4.95,-2.63,3.56
2016-01-14,603883,48.8,51.54,52.5,47.8,40272,202358278.0,9.3,2.0,1.01,6.01
2016-01-15,603883,50.82,48.41,51.1,47.8,26899,132968160.0,6.4,-6.07,-3.13,4.01
2016-01-18,603883,47.6,50.51,51.49,46.5,30272,150231875.0,10.31,4.34,2.1,4.52
2016-01-19,603883,50.51,53.45,53.99,49.65,38341,200335524.0,8.59,5.82,2.94,5.72
2016-01-20,603883,52.84,53.01,53.55,51.4,25950,136649210.0,4.02,-0.82,-0.44,3.87
2016-01-21,603883,52.01,50.17,53.1,50.04,17871,92516746.0,5.77,-5.36,-2.84,2.67
2016-01-22,603883,51.55,50.98,51.88,49.61,14513,73689373.0,4.52,1.61,0.81,2.17
2016-01-25,603883,51.05,51.0,51.8,50.61,13033,66818781.0,2.33,0.04,0.02,1.95
2016-01-26,603883,50.1,45.91,50.5,45.9,21336,102138666.0,9.02,-9.98,-5.09,3.18
2016-01-27,603883,46.0,46.01,46.89,42.8,20608,91694586.0,8.91,0.22,0.1,3.08
2016-01-28,603883,46.0,42.98,46.0,42.88,12852,56990117.0,6.78,-6.59,-3.03,1.92
2016-01-29,603883,42.98,45.2,46.31,42.98,21595,97668550.0,7.75,5.17,2.22,3.22
2016-02-01,603883,45.2,45.41,46.79,44.7,12859,58930961.0,4.62,0.46,0.21,1.92
2016-02-02,603883,45.95,47.22,47.6,45.42,15717,73689899.0,4.8,3.99,1.81,2.35
2016-02-03,603883,46.49,47.09,47.4,45.48,9518,44118559.0,4.07,-0.28,-0.13,1.42
2016-02-04,603883,47.4,48.25,48.93,47.11,13500,65219256.0,3.86,2.46,1.16,2.01
2016-02-05,603883,48.49,48.92,50.45,48.49,19037,94036154.0,4.06,1.39,0.67,2.84
2016-02-15,603883,47.0,48.91,49.99,46.61,11945,57640698.0,6.91,-0.02,-0.01,1.78
2016-02-16,603883,49.37,50.36,51.0,49.37,16039,80729379.0,3.33,2.96,1.45,2.39
2016-02-17,603883,50.48,50.08,50.6,49.0,17798,88507928.0,3.18,-0.56,-0.28,2.66
2016-02-18,603883,50.29,48.4,50.55,48.33,27013,133157839.0,4.43,-3.35,-1.68,4.03
2016-02-19,603883,48.7,48.93,49.49,48.5,14598,71510852.0,2.05,1.1,0.53,2.18
2016-02-22,603883,49.75,50.77,53.24,49.63,23368,117977897.0,7.38,3.76,1.84,3.49
2016-02-23,603883,50.77,49.88,51.3,49.41,20408,102817914.0,3.72,-1.75,-0.89,3.05
2016-02-24,603883,49.92,49.05,50.21,47.93,17414,85273396.0,4.57,-1.66,-0.83,2.6
