日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-09-20,001332,71.88,73.73,86.26,71.88,90076,700257514.18,24.01,23.09,13.83,45.04
2022-09-21,001332,66.5,68.07,74.0,66.5,69584,489538185.33,10.17,-7.68,-5.66,34.79
2022-09-22,001332,74.88,74.88,74.88,74.88,12580,94198141.44,0.0,10.0,6.81,6.29
2022-09-23,001332,82.37,82.37,82.37,82.0,57748,475672695.39,0.49,10.0,7.49,28.87
2022-09-26,001332,82.5,82.28,88.77,79.61,103579,863370927.37,11.12,-0.11,-0.09,51.79
2022-09-27,001332,82.2,83.5,84.99,79.81,74708,618714614.66,6.3,1.48,1.22,37.35
2022-09-28,001332,83.0,75.5,83.88,75.36,74624,587628367.01,10.2,-9.58,-8.0,37.31
2022-09-29,001332,75.13,70.61,76.6,70.58,55061,400345915.48,7.97,-6.48,-4.89,27.53
2022-09-30,001332,69.5,67.02,70.78,66.66,43536,296605238.59,5.83,-5.08,-3.59,21.77
2022-10-10,001332,67.56,68.01,69.32,66.08,31456,213553573.85,4.83,1.48,0.99,15.73
2022-10-11,001332,67.22,65.07,67.57,63.81,34713,225560886.19,5.53,-4.32,-2.94,17.36
2022-10-12,001332,64.71,69.12,69.12,64.26,43661,291553064.03,7.47,6.22,4.05,21.83
2022-10-13,001332,69.89,70.99,73.8,69.12,54212,388858888.98,6.77,2.71,1.87,27.11
2022-10-14,001332,71.0,71.3,74.0,70.31,38988,281745638.32,5.2,0.44,0.31,19.49
2022-10-17,001332,70.2,75.28,76.55,69.83,36214,266450264.29,9.42,5.58,3.98,18.11
2022-10-18,001332,75.44,77.5,80.5,73.85,40812,316178975.43,8.83,2.95,2.22,20.41
2022-10-19,001332,77.0,75.36,77.99,74.3,26732,202048938.26,4.76,-2.76,-2.14,13.37
2022-10-20,001332,75.5,72.5,75.85,72.07,27777,204096883.22,5.02,-3.8,-2.86,13.89
2022-10-21,001332,71.88,75.92,78.41,71.65,25432,190385495.31,9.32,4.72,3.42,12.72
2022-10-24,001332,76.13,76.11,80.26,74.47,28472,220866390.25,7.63,0.25,0.19,14.24
2022-10-25,001332,76.01,72.99,76.55,71.9,23341,171453674.86,6.11,-4.1,-3.12,11.67
2022-10-26,001332,72.71,73.05,74.24,71.47,19768,143366241.25,3.8,0.08,0.06,9.88
2022-10-27,001332,72.6,69.1,72.6,68.91,20534,144463648.43,5.05,-5.41,-3.95,10.27
2022-10-28,001332,70.5,67.21,70.96,67.18,16943,116221843.15,5.47,-2.74,-1.89,8.47
2022-10-31,001332,67.82,68.95,69.87,67.17,13252,90968531.6,4.02,2.59,1.74,6.63
2022-11-01,001332,68.8,70.56,70.77,68.0,14455,100634681.22,4.02,2.34,1.61,7.23
2022-11-02,001332,70.12,69.7,71.99,69.59,19226,136174337.77,3.4,-1.22,-0.86,9.61
2022-11-03,001332,69.6,72.26,72.98,69.55,20035,143821844.58,4.92,3.67,2.56,10.02
2022-11-04,001332,71.61,74.37,77.27,71.6,27304,201933827.11,7.85,2.92,2.11,13.65
2022-11-07,001332,73.18,73.33,75.81,72.74,19873,147062178.79,4.13,-1.4,-1.04,9.94
2022-11-08,001332,73.33,75.1,75.17,72.23,16319,120532254.76,4.01,2.41,1.77,8.16
2022-11-09,001332,75.1,73.05,75.44,72.95,13893,102924768.97,3.32,-2.73,-2.05,6.95
2022-11-10,001332,72.03,72.4,73.63,72.0,9736,70854589.96,2.23,-0.89,-0.65,4.87
2022-11-11,001332,73.8,70.33,74.5,70.1,16029,115512093.13,6.08,-2.86,-2.07,8.01
2022-11-14,001332,70.3,69.99,70.75,68.6,10931,76287503.76,3.06,-0.48,-0.34,5.47
2022-11-15,001332,69.53,72.56,72.99,69.53,11812,84596008.04,4.94,3.67,2.57,5.91
2022-11-16,001332,72.55,73.6,74.25,71.93,12746,93248319.04,3.2,1.43,1.04,6.37
2022-11-17,001332,73.6,72.2,73.6,70.7,8276,59526755.26,3.94,-1.9,-1.4,4.14
2022-11-18,001332,72.2,70.45,73.14,70.41,9096,64968920.2,3.78,-2.42,-1.75,4.55
2022-11-21,001332,70.5,77.5,77.5,69.81,33839,256042007.84,10.92,10.01,7.05,16.92
