日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-04-30,300986,44.43,48.1,51.02,39.0,197017,870521840.0,81.27,225.22,33.31,70.99
2021-05-06,300986,49.6,55.9,60.87,49.6,152137,806372688.0,23.43,16.22,7.8,54.82
2021-05-07,300986,53.0,54.1,57.33,51.79,99990,540417520.0,9.91,-3.22,-1.8,36.03
2021-05-10,300986,52.0,63.08,65.11,50.01,94880,541599312.0,27.91,16.6,8.98,34.19
2021-05-11,300986,59.05,60.11,66.0,58.13,74978,461640176.0,12.48,-4.71,-2.97,27.01
2021-05-12,300986,61.01,55.74,64.58,55.11,69332,412913056.0,15.75,-7.27,-4.37,24.98
2021-05-13,300986,52.9,53.4,57.99,52.2,64700,356254768.0,10.39,-4.2,-2.34,23.31
2021-05-14,300986,52.31,56.47,57.83,52.31,46825,259924273.0,10.34,5.75,3.07,16.87
2021-05-17,300986,57.5,53.0,58.2,50.59,63117,337102528.0,13.48,-6.14,-3.47,22.74
2021-05-18,300986,53.0,52.63,53.4,51.2,25340,132804322.0,4.15,-0.7,-0.37,9.13
2021-05-19,300986,53.0,50.73,53.63,48.69,40631,204385505.0,9.39,-3.61,-1.9,14.64
2021-05-20,300986,47.69,45.0,50.3,45.0,48003,228120877.0,10.45,-11.3,-5.73,17.3
2021-05-21,300986,45.7,47.5,47.99,45.3,36033,168144527.0,5.98,5.56,2.5,12.98
2021-05-24,300986,46.65,43.67,47.0,42.88,44622,196117980.0,8.67,-8.06,-3.83,16.08
2021-05-25,300986,43.5,43.84,43.85,41.99,29104,124549906.0,4.26,0.39,0.17,10.49
2021-05-26,300986,43.64,44.51,45.95,42.68,34887,155503884.0,7.46,1.53,0.67,12.57
2021-05-27,300986,44.51,43.9,44.83,43.5,22182,97449445.0,2.99,-1.37,-0.61,7.99
2021-05-28,300986,43.56,43.1,43.82,41.6,24692,105205641.0,5.06,-1.82,-0.8,8.9
2021-05-31,300986,42.5,42.99,43.29,42.3,19785,84576160.0,2.3,-0.26,-0.11,7.13
2021-06-01,300986,42.56,44.48,44.8,42.56,25310,110697245.0,5.21,3.47,1.49,9.12
2021-06-02,300986,44.1,44.59,45.65,43.38,27273,122207111.0,5.1,0.25,0.11,9.83
2021-06-03,300986,44.3,46.72,48.6,44.2,42657,200772524.0,9.87,4.78,2.13,15.37
2021-06-04,300986,46.74,45.2,49.88,44.71,38691,182347621.0,11.07,-3.25,-1.52,13.94
2021-06-07,300986,43.8,44.35,46.5,42.98,25845,115269323.0,7.79,-1.88,-0.85,9.31
2021-06-08,300986,44.6,42.01,44.6,41.86,24492,104818003.0,6.18,-5.28,-2.34,8.82
2021-06-09,300986,42.0,42.2,42.96,41.71,12668,53566575.0,2.98,0.45,0.19,4.56
2021-06-10,300986,41.78,41.92,42.69,41.78,13106,55122693.0,2.16,-0.66,-0.28,4.72
2021-06-11,300986,41.64,40.73,42.12,40.61,15596,64101512.0,3.6,-2.84,-1.19,5.62
2021-06-15,300986,40.6,42.32,42.6,39.1,24539,99833653.0,8.59,3.9,1.59,8.84
2021-06-16,300986,42.19,42.06,42.95,41.1,17652,74134722.0,4.37,-0.61,-0.26,6.36
2021-06-17,300986,42.77,41.01,42.77,40.7,12496,52273782.0,4.92,-2.5,-1.05,4.5
2021-06-18,300986,40.21,41.03,41.26,40.0,10838,43840416.0,3.07,0.05,0.02,3.9
2021-06-21,300986,40.5,40.86,41.74,40.35,11390,46592576.0,3.39,-0.41,-0.17,4.1
2021-06-22,300986,40.91,41.64,41.7,40.33,16127,65853691.0,3.35,1.91,0.78,5.81
2021-06-23,300986,41.5,41.13,41.5,40.3,9143,37487278.0,2.88,-1.22,-0.51,3.29
2021-06-24,300986,41.12,40.65,41.13,40.0,10889,44053127.0,2.75,-1.17,-0.48,3.92
2021-06-25,300986,40.61,40.58,41.6,40.48,11917,48884358.0,2.76,-0.17,-0.07,4.29
2021-06-28,300986,40.19,39.36,40.47,39.3,14717,58435764.0,2.88,-3.01,-1.22,5.3
2021-06-29,300986,39.49,39.1,39.85,39.0,8598,33845133.0,2.16,-0.66,-0.26,3.1
2021-06-30,300986,39.0,40.27,40.96,38.41,17701,70408936.0,6.52,2.99,1.17,6.38
2021-07-01,300986,40.01,39.8,40.88,39.71,10721,43131903.0,2.91,-1.17,-0.47,3.86
2021-07-02,300986,39.3,39.43,39.99,38.81,7157,28140470.0,2.96,-0.93,-0.37,2.58
2021-07-05,300986,39.48,39.36,39.61,38.08,12037,46848604.0,3.88,-0.18,-0.07,4.34
2021-07-06,300986,39.3,40.59,40.79,38.82,15735,63077511.0,5.01,3.13,1.23,5.67
2021-07-07,300986,40.4,46.13,47.48,40.21,48655,213749395.0,17.91,13.65,5.54,17.53
2021-07-08,300986,44.51,44.78,45.79,43.8,25609,114642436.0,4.31,-2.93,-1.35,9.23
2021-07-09,300986,44.9,46.24,47.89,44.06,23748,110000559.0,8.55,3.26,1.46,8.56
2021-07-12,300986,45.7,43.98,46.87,43.34,22787,101640979.0,7.63,-4.89,-2.26,8.21
2021-07-13,300986,44.0,44.5,44.8,42.31,18425,79824376.0,5.66,1.18,0.52,6.64
2021-07-14,300986,44.4,43.73,45.05,43.71,12617,56077963.0,3.01,-1.73,-0.77,4.55
2021-07-15,300986,43.74,47.48,48.7,43.2,29593,137827039.0,12.58,8.58,3.75,10.66
2021-07-16,300986,47.0,46.4,50.69,46.36,29610,142472124.0,9.12,-2.27,-1.08,10.67
2021-07-19,300986,44.81,43.39,46.0,43.06,19413,86030303.0,6.34,-6.49,-3.01,6.99
2021-07-20,300986,42.54,41.76,43.58,41.0,18006,75715983.0,5.95,-3.76,-1.63,6.49
2021-07-21,300986,41.78,43.46,43.59,41.23,18093,76995690.0,5.65,4.07,1.7,6.52
2021-07-22,300986,43.54,42.91,43.88,42.08,17364,74287184.0,4.14,-1.27,-0.55,6.26
2021-07-23,300986,43.05,43.23,44.33,42.2,11967,51865840.0,4.96,0.75,0.32,4.31
2021-07-26,300986,43.23,40.1,43.6,40.01,18006,73624154.0,8.3,-7.24,-3.13,6.49
2021-07-27,300986,40.01,40.2,42.38,40.01,18276,75313818.0,5.91,0.25,0.1,6.58
2021-07-28,300986,40.2,40.72,40.99,38.2,11143,44192320.0,6.94,1.29,0.52,4.01
2021-07-29,300986,40.83,41.56,42.09,40.01,14898,61592048.0,5.11,2.06,0.84,5.37
2021-07-30,300986,41.22,41.3,42.1,40.5,12850,53163178.0,3.85,-0.63,-0.26,4.63
2021-08-02,300986,41.34,42.46,43.48,40.65,11947,50708872.0,6.85,2.81,1.16,4.3
2021-08-03,300986,42.88,42.0,43.33,41.75,7638,32185750.0,3.72,-1.08,-0.46,2.75
2021-08-04,300986,42.1,42.12,42.63,41.06,7883,33083295.0,3.74,0.29,0.12,2.84
2021-08-05,300986,42.12,41.17,42.12,40.88,8906,36771365.0,2.94,-2.26,-0.95,3.21
2021-08-06,300986,41.16,40.27,42.0,40.18,10861,44334339.0,4.42,-2.19,-0.9,3.91
2021-08-09,300986,40.46,40.69,41.35,39.08,9803,39912415.0,5.64,1.04,0.42,3.53
2021-08-10,300986,40.4,40.6,41.1,40.3,9443,38393867.0,1.97,-0.22,-0.09,3.4
2021-08-11,300986,40.79,43.85,43.87,40.31,27096,116234438.0,8.77,8.0,3.25,9.76
2021-08-12,300986,43.9,43.34,44.82,42.8,21219,92409183.0,4.61,-1.16,-0.51,7.65
2021-08-13,300986,43.34,43.27,43.89,42.88,9212,40002408.0,2.33,-0.16,-0.07,3.32
2021-08-16,300986,43.3,44.55,44.59,43.2,14885,65581348.0,3.21,2.96,1.28,5.36
2021-08-17,300986,44.1,43.19,44.45,42.8,14591,63372749.0,3.7,-3.05,-1.36,5.26
2021-08-18,300986,43.15,43.09,43.5,42.36,6641,28441941.0,2.64,-0.23,-0.1,2.39
