日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2017-03-31,300635,16.36,17.84,17.84,16.36,34,60615.0,11.95,43.99,5.45,0.02
2017-04-05,300635,19.62,19.62,19.62,19.62,23,45126.0,0.0,9.98,1.78,0.01
2017-04-06,300635,21.58,21.58,21.58,21.58,23,50691.0,0.0,9.99,1.96,0.01
2017-04-07,300635,23.74,23.74,23.74,23.74,21,49854.0,0.0,10.01,2.16,0.01
2017-04-10,300635,26.11,26.11,26.11,26.11,24,62664.0,0.0,9.98,2.37,0.01
2017-04-11,300635,28.72,28.72,28.72,28.72,29,83029.0,0.0,10.0,2.61,0.01
2017-04-12,300635,31.59,31.59,31.59,31.59,52,165815.0,0.0,9.99,2.87,0.02
2017-04-13,300635,34.75,34.75,34.75,34.75,249,865275.0,0.0,10.0,3.16,0.12
2017-04-14,300635,38.23,38.23,38.23,38.23,582,2224833.0,0.0,10.01,3.48,0.27
2017-04-17,300635,42.0,36.62,42.0,35.5,91215,347599904.0,17.0,-4.21,-1.61,43.03
2017-04-18,300635,37.23,37.44,38.88,36.66,63901,240533058.0,6.06,2.24,0.82,30.14
2017-04-19,300635,36.8,39.46,39.87,36.21,78109,297524656.0,9.78,5.4,2.02,36.84
2017-04-20,300635,38.6,36.9,39.4,36.36,62660,237755762.0,7.7,-6.49,-2.56,29.56
2017-04-21,300635,36.3,36.7,37.94,36.0,39188,144707157.0,5.26,-0.54,-0.2,18.48
2017-04-24,300635,36.0,34.58,36.1,33.33,37898,132458691.0,7.55,-5.78,-2.12,17.88
2017-04-25,300635,34.82,35.02,35.77,34.66,32563,114669636.0,3.21,1.27,0.44,15.36
2017-04-26,300635,34.8,35.75,35.93,34.44,37826,134383005.0,4.25,2.08,0.73,17.84
2017-04-27,300635,35.5,37.93,38.85,35.01,58972,219016588.0,10.74,6.1,2.18,27.82
2017-04-28,300635,37.61,37.9,38.39,37.32,38404,145457992.0,2.82,-0.08,-0.03,18.12
2017-05-02,300635,37.6,38.38,39.21,37.6,44870,172886597.0,4.25,1.27,0.48,21.16
2017-05-03,300635,38.45,39.2,39.39,37.64,45914,177018745.0,4.56,2.14,0.82,21.66
2017-05-04,300635,38.66,37.21,38.66,37.08,37240,140590527.0,4.03,-5.08,-1.99,17.57
2017-05-05,300635,36.98,35.65,37.27,35.65,28291,103593098.0,4.35,-4.19,-1.56,13.34
2017-05-08,300635,35.0,34.89,35.95,34.88,18514,65601838.0,3.0,-2.13,-0.76,8.73
2017-05-09,300635,34.62,35.7,35.95,34.61,19544,69196189.0,3.84,2.32,0.81,9.22
2017-05-10,300635,35.68,34.54,36.31,34.31,24087,85685449.0,5.6,-3.25,-1.16,11.36
2017-05-11,300635,34.14,35.11,35.2,33.22,21490,74066924.0,5.73,1.65,0.57,10.14
2017-05-12,300635,35.0,35.68,36.2,34.55,25802,91277975.0,4.7,1.62,0.57,12.17
2017-05-15,300635,35.73,35.29,36.06,35.2,18278,65139548.0,2.41,-1.09,-0.39,8.62
2017-05-16,300635,35.05,36.16,36.36,34.12,20657,72962356.0,6.35,2.47,0.87,9.74
2017-05-17,300635,35.92,36.22,36.8,35.8,26640,96818908.0,2.77,0.17,0.06,12.57
2017-05-18,300635,35.85,35.78,36.45,35.53,18881,67910692.0,2.54,-1.21,-0.44,8.91
2017-05-19,300635,35.85,35.0,35.96,34.51,19506,68688322.0,4.05,-2.18,-0.78,9.2
2017-05-22,300635,34.75,32.41,34.88,32.1,20618,69041323.0,7.94,-7.4,-2.59,9.73
2017-05-23,300635,32.36,30.35,32.66,30.0,24449,76578510.0,8.21,-6.36,-2.06,11.53
2017-05-24,300635,30.3,30.77,31.06,29.78,17692,54130878.0,4.22,1.38,0.42,8.35
2017-05-25,300635,30.81,30.81,31.1,29.69,19882,60522193.0,4.58,0.13,0.04,9.38
2017-05-26,300635,30.61,31.72,32.2,30.61,21579,67758260.0,5.16,2.95,0.91,10.18
2017-05-31,300635,33.0,31.7,34.26,31.5,28454,93765130.0,8.7,-0.06,-0.02,13.42
2017-06-01,300635,31.15,29.75,31.35,29.66,19297,58971921.0,5.33,-6.15,-1.95,9.1
2017-06-02,300635,29.35,30.7,31.0,29.03,15659,47054505.0,6.62,3.19,0.95,7.39
2017-06-05,300635,31.1,31.09,31.98,30.72,14702,45888091.0,4.1,1.27,0.39,6.94
2017-06-06,300635,31.0,31.32,31.74,30.52,10513,32766336.0,3.92,0.74,0.23,4.96
2017-06-07,300635,31.05,32.85,33.14,30.91,23887,77287391.0,7.12,4.89,1.53,11.27
2017-06-08,300635,32.45,32.27,32.99,32.01,14439,46925967.0,2.98,-1.77,-0.58,6.81
2017-06-09,300635,32.1,32.53,32.58,31.72,11724,37816492.0,2.67,0.81,0.26,5.53
2017-06-12,300635,32.0,31.09,32.15,30.99,15257,48237564.0,3.57,-4.43,-1.44,7.2
2017-06-13,300635,31.0,32.07,32.2,30.55,12482,39697840.0,5.31,3.15,0.98,5.89
2017-06-14,300635,31.93,31.64,32.33,31.45,8929,28319954.0,2.74,-1.34,-0.43,4.21
2017-06-15,300635,31.64,32.41,33.0,31.5,14890,48321790.0,4.74,2.43,0.77,7.02
2017-06-16,300635,32.41,32.69,32.8,31.9,15291,49412921.0,2.78,0.86,0.28,7.21
2017-06-19,300635,32.5,32.69,32.94,32.29,11561,37661725.0,1.99,0.0,0.0,5.45
2017-06-20,300635,33.0,32.18,33.0,32.03,11333,36863362.0,2.97,-1.56,-0.51,5.35
2017-06-21,300635,32.2,31.95,32.46,31.73,7722,24680937.0,2.27,-0.71,-0.23,3.64
2017-06-22,300635,31.9,30.83,32.18,30.66,8858,27941034.0,4.76,-3.51,-1.12,4.18
2017-06-23,300635,30.38,30.9,31.28,30.0,8829,27016967.0,4.15,0.23,0.07,4.16
2017-06-26,300635,30.74,31.19,31.43,30.74,7084,22058684.0,2.23,0.94,0.29,3.34
2017-06-27,300635,31.19,31.26,31.5,30.91,8197,25599401.0,1.89,0.22,0.07,3.87
2017-06-28,300635,31.26,30.99,31.35,30.71,7142,22173866.0,2.05,-0.86,-0.27,3.37
2017-06-29,300635,30.99,31.29,31.43,30.99,5285,16470974.0,1.42,0.97,0.3,2.49
2017-06-30,300635,31.07,31.87,32.23,30.78,7281,22935557.0,4.63,1.85,0.58,3.43
2017-07-03,300635,32.02,32.44,32.61,31.88,11877,38414829.0,2.29,1.79,0.57,5.6
2017-07-04,300635,32.28,32.52,32.62,32.08,7505,24261836.0,1.66,0.25,0.08,3.54
2017-07-05,300635,32.49,32.77,33.24,32.32,11560,37968177.0,2.83,0.77,0.25,5.45
2017-07-06,300635,32.9,32.74,33.01,32.09,10005,32624303.0,2.81,-0.09,-0.03,4.72
2017-07-07,300635,32.82,32.97,33.55,32.62,15607,51620370.0,2.84,0.7,0.23,7.36
2017-07-10,300635,32.71,31.87,32.71,31.69,12774,40972463.0,3.09,-3.34,-1.1,6.03
2017-07-11,300635,31.99,31.13,32.06,31.1,7770,24388674.0,3.01,-2.32,-0.74,3.67
2017-07-12,300635,31.0,31.66,31.8,30.51,6552,20324775.0,4.14,1.7,0.53,3.09
2017-07-13,300635,31.52,31.05,31.52,30.76,3820,11841471.0,2.4,-1.93,-0.61,1.8
2017-07-14,300635,31.31,30.96,31.39,30.57,4747,14681808.0,2.64,-0.29,-0.09,2.24
2017-07-17,300635,30.55,28.75,30.55,27.87,19038,54348224.0,8.66,-7.14,-2.21,8.98
2017-07-18,300635,28.37,28.38,29.06,26.77,9886,27551839.0,7.97,-1.29,-0.37,4.66
2017-07-19,300635,28.08,27.97,28.55,27.18,7284,20311130.0,4.83,-1.44,-0.41,3.44
2017-07-20,300635,27.86,28.17,28.47,27.47,11763,32905100.0,3.58,0.72,0.2,5.55
2017-07-21,300635,27.87,27.77,28.0,27.67,6273,17425939.0,1.17,-1.42,-0.4,2.96
2017-07-24,300635,27.07,27.88,28.06,26.13,12114,32763195.0,6.95,0.4,0.11,5.71
2017-07-25,300635,27.38,27.4,27.72,27.26,5292,14496471.0,1.65,-1.72,-0.48,2.5
2017-07-26,300635,27.48,26.62,27.48,26.58,6059,16278774.0,3.28,-2.85,-0.78,2.86
2017-07-27,300635,26.6,27.67,27.87,26.18,11732,31820925.0,6.35,3.94,1.05,5.53
2017-07-28,300635,27.48,27.13,27.62,26.87,8145,22101670.0,2.71,-1.95,-0.54,3.84
2017-07-31,300635,27.55,27.14,27.55,26.87,10861,29318457.0,2.51,0.04,0.01,5.12
2017-08-01,300635,27.12,26.87,27.12,26.7,6361,17055407.0,1.55,-0.99,-0.27,3.0
2017-08-02,300635,26.94,26.49,26.94,26.43,6135,16298091.0,1.9,-1.41,-0.38,2.89
2017-08-03,300635,26.49,26.73,27.12,26.3,7505,20036427.0,3.1,0.91,0.24,3.54
2017-08-04,300635,26.79,26.29,26.85,26.18,6126,16129742.0,2.51,-1.65,-0.44,2.89
2017-08-07,300635,26.19,26.46,26.59,26.19,5188,13670789.0,1.52,0.65,0.17,2.45
2017-08-08,300635,26.38,26.5,26.68,26.16,5276,13903476.0,1.97,0.15,0.04,2.49
2017-08-09,300635,26.47,26.39,26.52,26.33,4786,12609893.0,0.72,-0.42,-0.11,2.26
2017-08-10,300635,26.45,25.57,26.46,25.38,7830,20222570.0,4.09,-3.11,-0.82,3.69
2017-08-11,300635,25.5,25.32,25.59,25.15,4478,11321062.0,1.72,-0.98,-0.25,2.11
2017-08-14,300635,25.45,25.62,25.73,25.33,6414,16364817.0,1.58,1.18,0.3,3.03
2017-08-15,300635,25.77,26.07,26.25,25.69,9525,24710106.0,2.19,1.76,0.45,4.49
2017-08-16,300635,26.06,26.67,26.71,25.82,10436,27562777.0,3.41,2.3,0.6,4.92
2017-08-17,300635,26.65,26.87,27.02,26.4,9786,26111723.0,2.32,0.75,0.2,4.62
2017-08-18,300635,26.69,26.69,26.99,26.48,8726,23304207.0,1.9,-0.67,-0.18,4.12
2017-08-21,300635,26.73,27.68,27.84,26.68,11044,30158684.0,4.35,3.71,0.99,5.21
2017-08-22,300635,27.55,27.17,27.75,26.87,7822,21398373.0,3.18,-1.84,-0.51,3.69
2017-08-23,300635,26.9,27.26,27.63,26.68,7663,20763137.0,3.5,0.33,0.09,3.61
2017-08-24,300635,27.17,27.07,27.56,26.95,10512,28485067.0,2.24,-0.7,-0.19,4.96
2017-08-25,300635,29.77,29.77,29.77,29.77,25153,74705241.0,0.0,9.97,2.7,11.86
2017-08-28,300635,32.74,32.74,32.74,32.74,12492,40810187.0,0.0,9.98,2.97,5.89
2017-08-29,300635,36.01,36.01,36.01,36.01,23775,85446092.0,0.0,9.99,3.27,11.21
2017-08-30,300635,37.07,39.6,39.6,36.95,78469,298348144.0,7.36,9.97,3.59,37.01
2017-08-31,300635,42.37,43.55,43.55,41.87,71227,306926848.0,4.24,9.97,3.95,33.6
2017-09-01,300635,45.87,43.37,45.87,42.57,110320,484059792.0,7.58,-0.41,-0.18,52.04
2017-09-04,300635,42.09,40.23,43.25,39.04,106413,433643840.0,9.71,-7.24,-3.14,50.19
2017-09-05,300635,40.23,41.26,41.87,39.19,96437,391222256.0,6.66,2.56,1.03,45.49
2017-09-06,300635,39.97,40.76,41.45,39.22,74708,300895984.0,5.4,-1.21,-0.5,35.24
2017-09-07,300635,40.51,43.76,44.83,40.45,105125,452897600.0,10.75,7.36,3.0,49.59
2017-09-08,300635,42.57,48.13,48.13,42.18,129145,594836640.0,13.6,9.99,4.37,60.92
2017-09-11,300635,48.27,52.94,52.94,47.08,108030,536622064.0,12.18,9.99,4.81,50.96
2017-09-19,300635,49.07,48.17,50.52,47.65,100066,487910128.0,5.42,-9.01,-4.77,47.2
2017-09-20,300635,48.37,49.73,51.37,46.58,84219,405215168.0,9.94,3.24,1.56,39.73
2017-09-21,300635,48.87,48.78,52.27,47.97,79413,398323248.0,8.65,-1.91,-0.95,37.46
2017-09-22,300635,50.17,48.67,51.62,47.07,72192,359739520.0,9.33,-0.23,-0.11,34.05
2017-09-25,300635,47.56,51.22,53.53,46.92,96982,499443280.0,13.58,5.24,2.55,45.75
2017-09-26,300635,51.07,48.2,54.72,46.3,92847,472618352.0,16.44,-5.9,-3.02,43.8
2017-09-27,300635,47.19,53.01,53.01,46.67,81666,406168544.0,13.15,9.98,4.81,38.52
2017-09-28,300635,50.47,49.51,52.85,49.03,133648,424791968.0,7.21,-6.6,-3.5,39.4
2017-09-29,300635,49.94,44.88,51.91,44.56,139562,421134032.0,14.85,-9.35,-4.63,41.14
2017-10-09,300635,45.67,49.36,49.36,44.51,119668,351811216.0,10.81,9.98,4.48,35.28
2017-10-10,300635,50.93,52.35,54.29,48.35,179714,574026032.0,12.03,6.06,2.99,52.98
2017-10-11,300635,51.59,48.63,53.59,48.32,135289,428543616.0,10.07,-7.11,-3.72,39.88
2017-10-12,300635,46.45,45.87,47.25,44.95,106951,307905248.0,4.73,-5.68,-2.76,31.53
2017-10-13,300635,47.2,48.45,50.45,46.47,162967,499099440.0,8.68,5.62,2.58,48.04
2017-10-16,300635,44.87,43.62,45.31,43.62,85801,235961055.0,3.49,-9.97,-4.83,25.3
2017-10-17,300635,41.87,42.75,43.89,40.88,73837,196179736.0,6.9,-1.99,-0.87,21.77
2017-10-18,300635,42.69,40.27,43.7,39.14,75624,195745565.0,10.67,-5.8,-2.48,22.29
2017-10-19,300635,40.29,40.93,41.92,39.57,57641,146515871.0,5.84,1.64,0.66,16.99
2017-10-20,300635,41.19,40.53,41.28,39.27,50217,126376573.0,4.91,-0.98,-0.4,14.8
2017-10-23,300635,40.61,41.47,41.95,40.51,48658,125457165.0,3.55,2.32,0.94,14.35
2017-10-24,300635,41.51,40.26,41.51,39.76,43238,108577786.0,4.22,-2.92,-1.21,12.75
2017-10-25,300635,40.24,41.57,42.15,39.94,62906,161774237.0,5.49,3.25,1.31,18.55
2017-10-26,300635,41.55,41.33,42.15,40.39,50694,130418339.0,4.23,-0.58,-0.24,14.95
2017-10-27,300635,41.33,40.55,42.15,40.47,48546,125717301.0,4.06,-1.89,-0.78,14.31
2017-10-30,300635,39.73,38.5,41.47,38.31,51563,127274380.0,7.79,-5.06,-2.05,15.2
2017-10-31,300635,38.16,38.77,39.22,37.75,34707,83222472.0,3.82,0.7,0.27,10.23
2017-11-01,300635,39.3,42.64,42.64,38.91,74211,193253532.0,9.62,9.98,3.87,21.88
2017-11-02,300635,44.07,44.19,45.59,43.7,139603,387118784.0,4.43,3.64,1.55,41.16
2017-11-03,300635,44.15,42.45,44.51,42.15,89497,242334638.0,5.34,-3.94,-1.74,26.38
2017-11-06,300635,43.06,42.08,43.99,41.51,65612,174717540.0,5.84,-0.87,-0.37,19.34
2017-11-07,300635,41.99,42.72,42.72,40.51,74646,192616856.0,5.25,1.52,0.64,22.01
2017-11-08,300635,41.99,43.09,43.97,41.99,83795,225638093.0,4.63,0.87,0.37,24.7
2017-11-09,300635,41.99,42.39,43.11,41.78,42629,112706442.0,3.09,-1.62,-0.7,12.57
2017-11-10,300635,43.06,42.07,43.91,41.81,51937,137944445.0,4.95,-0.75,-0.32,15.31
2017-11-13,300635,40.03,37.91,40.16,37.87,89375,214864078.0,5.44,-9.89,-4.16,26.35
2017-11-14,300635,36.87,38.05,38.29,36.69,45237,106514632.0,4.22,0.37,0.14,13.34
2017-11-15,300635,37.83,36.31,37.89,35.97,45067,102881926.0,5.05,-4.57,-1.74,13.29
2017-11-16,300635,36.23,35.03,36.67,34.47,35987,80503367.0,6.06,-3.53,-1.28,10.61
2017-11-17,300635,35.25,32.16,35.39,31.87,47509,99140010.0,10.05,-8.19,-2.87,14.01
2017-11-20,300635,32.37,33.19,33.68,32.31,30769,63147835.0,4.26,3.2,1.03,9.07
2017-11-21,300635,32.32,32.74,33.49,32.07,29073,59242912.0,4.28,-1.36,-0.45,8.57
2017-11-22,300635,32.39,33.17,33.38,31.99,35745,72879668.0,4.25,1.31,0.43,10.54
2017-11-23,300635,33.01,31.11,33.01,30.59,31158,61889410.0,7.3,-6.21,-2.06,9.19
2017-11-24,300635,30.55,31.39,33.31,30.47,36414,72474028.0,9.13,0.9,0.28,10.74
2017-11-27,300635,32.05,31.17,32.48,30.95,28376,56411848.0,4.87,-0.7,-0.22,8.37
2017-11-28,300635,31.47,33.04,34.27,31.47,53496,110312395.0,8.98,6.0,1.87,15.77
