日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-01-27,300938,70.5,55.2,70.67,55.2,79639,491090224.0,41.5,48.07,17.92,48.93
2021-01-28,300938,48.01,52.85,59.94,47.17,60885,317971104.0,23.13,-4.26,-2.35,37.41
2021-01-29,300938,50.01,60.55,80.08,49.3,81485,474723568.0,58.24,14.57,7.7,50.07
2021-02-01,300938,59.0,95.1,95.1,58.05,114577,873917312.0,61.19,57.06,34.55,70.4
2021-02-02,300938,78.24,60.74,86.18,60.0,91027,674311888.0,27.53,-36.13,-34.36,55.93
2021-02-03,300938,57.0,67.91,68.27,53.39,79409,464197152.0,24.5,11.8,7.17,48.79
2021-02-04,300938,60.8,59.9,69.14,58.6,60568,387649840.0,15.52,-11.8,-8.01,37.22
2021-02-05,300938,57.03,51.88,61.6,51.58,49791,277224096.0,16.73,-13.39,-8.02,30.59
2021-02-08,300938,51.84,48.91,52.85,48.89,35144,177067484.0,7.63,-5.72,-2.97,21.59
2021-02-09,300938,48.24,45.55,48.78,45.5,37022,173491009.0,6.71,-6.87,-3.36,22.75
2021-02-10,300938,45.98,46.25,48.45,44.99,35317,164096285.0,7.6,1.54,0.7,21.7
2021-02-18,300938,46.5,46.94,48.23,45.92,30321,142915918.0,4.99,1.49,0.69,18.63
2021-02-19,300938,46.3,49.6,51.5,46.01,38437,187706235.0,11.7,5.67,2.66,23.62
2021-02-22,300938,48.58,48.18,49.7,47.81,30979,150793317.0,3.81,-2.86,-1.42,19.03
2021-02-23,300938,48.0,46.63,48.58,45.68,25547,119941472.0,6.02,-3.22,-1.55,15.7
2021-02-24,300938,46.17,47.53,48.32,46.17,23142,109367285.0,4.61,1.93,0.9,14.22
2021-02-25,300938,47.8,49.49,50.1,47.28,36312,178462968.0,5.93,4.12,1.96,22.31
2021-02-26,300938,48.02,45.56,48.4,45.1,28087,131014078.0,6.67,-7.94,-3.93,17.26
2021-03-01,300938,45.23,45.88,46.18,45.23,15830,72317257.0,2.09,0.7,0.32,9.73
2021-03-02,300938,45.9,46.44,46.98,45.69,18802,87121962.0,2.81,1.22,0.56,11.55
2021-03-03,300938,45.98,47.64,49.15,45.5,25479,120817650.0,7.86,2.58,1.2,15.66
2021-03-04,300938,46.84,45.91,47.3,45.87,17559,81688705.0,3.0,-3.63,-1.73,10.79
2021-03-05,300938,45.71,47.67,47.85,45.67,21344,100619012.0,4.75,3.83,1.76,13.11
2021-03-08,300938,48.0,50.8,52.97,47.15,50203,254771264.0,12.21,6.57,3.13,30.85
2021-03-09,300938,49.91,46.66,49.95,46.6,30002,143813134.0,6.59,-8.15,-4.14,18.43
2021-03-10,300938,46.6,47.48,48.95,46.58,20008,95664134.0,5.08,1.76,0.82,12.29
2021-03-11,300938,47.0,47.08,47.88,45.85,17272,80579046.0,4.28,-0.84,-0.4,10.61
2021-03-12,300938,46.9,47.97,48.6,46.65,21950,105073066.0,4.14,1.89,0.89,13.49
2021-03-15,300938,47.8,45.98,47.8,45.71,19249,88903710.0,4.36,-4.15,-1.99,11.83
2021-03-16,300938,45.99,45.7,46.38,45.14,12070,55108915.0,2.7,-0.61,-0.28,7.42
2021-03-17,300938,45.95,46.78,47.35,45.32,19569,90929830.0,4.44,2.36,1.08,12.02
2021-03-18,300938,47.0,47.6,47.87,46.16,23437,110536358.0,3.66,1.75,0.82,14.4
2021-03-19,300938,47.58,47.63,48.97,47.01,28711,138126714.0,4.12,0.06,0.03,17.64
2021-03-22,300938,47.6,48.58,49.24,47.6,25748,124977231.0,3.44,1.99,0.95,15.82
2021-03-23,300938,48.6,51.46,52.96,48.6,44888,226176955.0,8.97,5.93,2.88,27.58
2021-03-24,300938,50.0,50.14,51.29,49.02,29702,148951825.0,4.41,-2.57,-1.32,18.25
2021-03-25,300938,50.08,48.78,50.08,48.05,18828,91792983.0,4.05,-2.71,-1.36,11.57
2021-03-26,300938,48.5,48.46,49.45,48.22,16461,79949415.0,2.52,-0.66,-0.32,10.11
2021-03-29,300938,48.46,46.99,48.5,46.69,17950,85147781.0,3.74,-3.03,-1.47,11.03
2021-03-30,300938,47.13,46.25,47.19,46.2,13071,60845480.0,2.11,-1.57,-0.74,8.03
2021-03-31,300938,46.13,46.38,46.67,46.05,9762,45217429.0,1.34,0.28,0.13,6.0
2021-04-01,300938,46.38,46.63,46.66,46.16,9631,44737518.0,1.08,0.54,0.25,5.92
2021-04-02,300938,46.5,47.15,47.48,46.19,14107,66147411.0,2.77,1.12,0.52,8.67
