日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-03-09,688502,153.0,192.0,210.0,153.0,87461,1563355330.0,81.76,175.39,122.28,72.51
2023-03-10,688502,188.8,197.55,206.96,186.02,50397,980652421.0,10.91,2.89,5.55,41.78
2023-03-13,688502,190.0,187.29,199.61,186.8,35466,678645887.0,6.48,-5.19,-10.26,29.4
2023-03-14,688502,182.0,191.0,191.0,178.66,35178,649898220.0,6.59,1.98,3.71,29.17
2023-03-15,688502,189.0,190.01,205.98,185.27,34652,681433640.0,10.84,-0.52,-0.99,28.73
2023-03-16,688502,185.01,194.86,194.86,179.0,26446,494352894.0,8.35,2.55,4.85,21.93
2023-03-17,688502,203.36,233.83,233.83,197.0,32763,700976562.0,18.9,20.0,38.97,27.16
2023-03-20,688502,245.0,235.11,258.0,226.0,38979,939111885.0,13.69,0.55,1.28,32.32
2023-03-21,688502,221.02,217.5,227.98,214.62,33286,731330060.0,5.68,-7.49,-17.61,27.6
2023-03-22,688502,215.1,215.3,220.18,206.8,28313,598728932.0,6.15,-1.01,-2.2,23.47
2023-03-23,688502,212.0,230.0,235.18,208.2,27646,614430583.0,12.53,6.83,14.7,22.92
2023-03-24,688502,230.17,217.6,239.96,215.04,25710,576053811.0,10.83,-5.39,-12.4,21.32
2023-03-27,688502,217.77,204.49,225.47,202.46,29656,629702567.0,10.57,-6.02,-13.11,24.59
2023-03-28,688502,199.71,198.61,209.29,197.02,18394,372890440.0,6.0,-2.88,-5.88,15.25
2023-03-29,688502,198.0,208.0,212.34,193.0,21458,438838128.0,9.74,4.73,9.39,17.79
2023-03-30,688502,205.06,203.99,209.3,197.0,14929,303755114.0,5.91,-1.93,-4.01,12.38
2023-03-31,688502,203.01,214.0,214.55,203.0,16219,340664171.0,5.66,4.91,10.01,13.45
2023-04-03,688502,210.1,221.85,223.78,208.8,16817,364210826.0,7.0,3.67,7.85,13.94
2023-04-04,688502,217.0,219.12,239.0,213.2,19577,441162613.0,11.63,-1.23,-2.73,16.23
2023-04-06,688502,215.0,238.8,255.0,214.05,21079,493728479.0,18.69,8.98,19.68,17.48
2023-04-07,688502,236.01,245.4,247.95,227.12,17713,419689205.0,8.72,2.76,6.6,14.69
2023-04-10,688502,248.01,254.2,288.0,242.85,22529,582845496.0,18.4,3.59,8.8,18.68
