日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-11-25,688480,27.0,25.53,28.83,25.1,156467,417971150.0,19.45,33.11,6.35,81.09
2022-11-28,688480,25.9,23.0,26.3,22.98,94926,226508738.0,13.0,-9.91,-2.53,49.19
2022-11-29,688480,23.11,23.55,24.26,22.8,76304,181074988.0,6.35,2.39,0.55,39.54
2022-11-30,688480,23.56,23.75,24.68,23.4,70030,168820497.0,5.44,0.85,0.2,36.29
2022-12-01,688480,24.6,27.71,28.83,24.6,106604,285456957.0,17.81,16.67,3.96,55.25
2022-12-02,688480,27.4,27.47,29.68,26.68,77527,217950709.0,10.83,-0.87,-0.24,40.18
2022-12-05,688480,28.0,27.97,28.5,26.73,59122,163004372.0,6.44,1.82,0.5,30.64
2022-12-06,688480,28.55,29.22,30.48,27.98,61998,181853457.0,8.94,4.47,1.25,32.13
2022-12-07,688480,28.58,28.0,28.95,27.25,43504,121424544.0,5.82,-4.18,-1.22,22.55
2022-12-08,688480,28.15,27.3,28.99,26.92,30927,86239704.0,7.39,-2.5,-0.7,16.03
2022-12-09,688480,27.59,27.13,28.3,26.76,28974,79103265.0,5.64,-0.62,-0.17,15.02
2022-12-12,688480,26.8,27.07,27.8,26.56,21919,59210188.0,4.57,-0.22,-0.06,11.36
2022-12-13,688480,27.0,26.22,27.12,25.86,26603,70034786.0,4.65,-3.14,-0.85,13.79
2022-12-14,688480,26.02,26.17,26.57,25.82,13000,33981467.0,2.86,-0.19,-0.05,6.74
2022-12-15,688480,26.17,26.37,26.56,25.93,9934,26048563.0,2.41,0.76,0.2,5.15
2022-12-16,688480,26.11,24.91,26.28,24.88,24837,63042253.0,5.31,-5.54,-1.46,12.87
2022-12-19,688480,24.94,24.87,25.22,24.51,11336,28152237.0,2.85,-0.16,-0.04,5.87
2022-12-20,688480,24.61,24.24,24.95,23.88,13193,32226727.0,4.3,-2.53,-0.63,6.84
2022-12-21,688480,24.29,24.48,25.35,23.98,15180,37478584.0,5.65,0.99,0.24,7.87
2022-12-22,688480,24.77,23.19,24.77,23.07,11315,26720571.0,6.94,-5.27,-1.29,5.86
2022-12-23,688480,23.26,22.68,23.26,22.5,6042,13806843.0,3.28,-2.2,-0.51,3.13
2022-12-26,688480,22.87,23.79,24.0,22.68,8723,20589127.0,5.82,4.89,1.11,4.52
2022-12-27,688480,24.08,23.65,24.08,23.49,5929,14046691.0,2.48,-0.59,-0.14,3.07
2022-12-28,688480,23.5,22.35,23.61,22.21,12431,28172925.0,5.92,-5.5,-1.3,6.44
2022-12-29,688480,22.35,22.21,22.7,22.1,5571,12446165.0,2.68,-0.63,-0.14,2.89
2022-12-30,688480,22.2,22.12,22.4,21.9,6061,13391182.0,2.25,-0.41,-0.09,3.14
2023-01-03,688480,22.12,23.61,23.9,21.99,15201,34922286.0,8.63,6.74,1.49,7.84
2023-01-04,688480,23.8,23.7,23.85,22.92,11140,26183016.0,3.94,0.38,0.09,5.74
2023-01-05,688480,23.7,23.8,23.96,23.1,12310,28980088.0,3.63,0.42,0.1,6.35
2023-01-06,688480,23.55,24.2,24.77,23.55,11207,27022879.0,5.13,1.68,0.4,5.78
2023-01-09,688480,24.2,23.57,24.2,23.42,9472,22436588.0,3.22,-2.6,-0.63,4.88
2023-01-10,688480,23.75,23.12,23.75,23.01,7979,18563675.0,3.14,-1.91,-0.45,4.11
2023-01-11,688480,23.23,22.68,23.23,22.61,8063,18358290.0,2.68,-1.9,-0.44,4.16
2023-01-12,688480,22.64,22.57,22.8,22.44,6194,13977933.0,1.59,-0.49,-0.11,3.19
2023-01-13,688480,22.65,22.41,22.65,22.33,5530,12423865.0,1.42,-0.71,-0.16,2.85
2023-01-16,688480,22.4,22.66,23.1,22.39,7116,16143299.0,3.17,1.12,0.25,3.67
2023-01-17,688480,22.85,22.58,22.9,22.5,4735,10741951.0,1.77,-0.35,-0.08,2.44
2023-01-18,688480,22.7,22.79,22.91,22.52,4282,9739550.0,1.73,0.93,0.21,2.21
2023-01-19,688480,22.96,23.85,25.33,22.8,26572,64439166.0,11.1,4.65,1.06,13.7
2023-01-20,688480,24.63,25.67,25.84,23.9,21671,54506933.0,8.13,7.63,1.82,11.17
2023-01-30,688480,25.57,25.6,26.28,25.5,15273,39595892.0,3.04,-0.27,-0.07,7.87
2023-01-31,688480,25.5,25.07,25.74,24.89,11418,28809295.0,3.32,-2.07,-0.53,5.89
2023-02-01,688480,24.82,26.1,26.37,24.82,13572,35263591.0,6.18,4.11,1.03,7.0
2023-02-02,688480,26.3,26.12,27.1,25.9,14283,37782127.0,4.6,0.08,0.02,7.36
2023-02-03,688480,26.0,26.3,26.98,25.89,10241,26937834.0,4.17,0.69,0.18,5.28
2023-02-06,688480,26.08,26.81,26.9,26.08,9126,24261059.0,3.12,1.94,0.51,4.71
2023-02-07,688480,26.81,26.36,26.98,25.95,9226,24217766.0,3.84,-1.68,-0.45,4.76
2023-02-08,688480,26.4,26.51,27.09,26.0,7307,19510471.0,4.14,0.57,0.15,3.77
2023-02-09,688480,26.4,26.69,26.86,26.06,8416,22275747.0,3.02,0.68,0.18,4.34
2023-02-10,688480,26.64,27.33,27.55,26.5,11548,31281355.0,3.93,2.4,0.64,5.95
2023-02-13,688480,27.33,27.45,27.55,26.7,9118,24709978.0,3.11,0.44,0.12,4.7
2023-02-14,688480,27.5,27.65,28.3,27.29,8994,24999729.0,3.68,0.73,0.2,4.64
2023-02-15,688480,27.46,28.38,28.88,27.46,11433,32373587.0,5.14,2.64,0.73,5.89
2023-02-16,688480,28.32,28.06,29.21,27.62,13757,38936216.0,5.6,-1.13,-0.32,7.09
2023-02-17,688480,27.91,26.1,28.24,26.1,18969,51099884.0,7.63,-6.99,-1.96,9.78
2023-02-20,688480,26.17,26.36,26.5,25.87,11687,30584394.0,2.41,1.0,0.26,6.03
2023-02-21,688480,26.36,25.96,26.82,25.65,10008,26146582.0,4.44,-1.52,-0.4,5.16
2023-02-22,688480,25.9,27.43,27.95,25.71,15265,41634888.0,8.63,5.66,1.47,7.87
2023-02-23,688480,27.43,28.9,29.5,27.37,22149,63251077.0,7.77,5.36,1.47,11.42
2023-02-24,688480,29.11,28.79,29.94,28.6,12720,36942634.0,4.64,-0.38,-0.11,6.56
2023-02-27,688480,29.5,30.4,31.09,28.51,36037,108040076.0,8.96,5.59,1.61,18.58
2023-02-28,688480,30.17,29.66,30.58,29.4,12680,37946775.0,3.88,-2.43,-0.74,6.54
2023-03-01,688480,29.56,29.95,30.5,29.25,12272,36664039.0,4.21,0.98,0.29,6.33
2023-03-02,688480,30.5,29.59,30.5,28.9,9535,27946819.0,5.34,-1.2,-0.36,4.92
2023-03-03,688480,29.74,28.4,29.74,28.4,10579,30431799.0,4.53,-4.02,-1.19,5.45
2023-03-06,688480,28.67,28.73,29.26,28.32,8946,25665420.0,3.31,1.16,0.33,4.61
2023-03-07,688480,28.62,28.42,29.25,28.22,6567,18847986.0,3.59,-1.08,-0.31,3.39
2023-03-08,688480,28.88,29.88,30.29,28.38,11534,33797345.0,6.72,5.14,1.46,5.95
2023-03-09,688480,30.0,35.58,35.79,30.0,36879,122405211.0,19.38,19.08,5.7,19.01
2023-03-10,688480,34.9,32.92,35.88,32.3,31240,104387542.0,10.06,-7.48,-2.66,16.11
2023-03-13,688480,32.51,33.72,33.8,32.05,17265,56942845.0,5.32,2.43,0.8,8.9
2023-03-14,688480,33.38,33.8,34.38,32.7,18739,63225562.0,4.98,0.24,0.08,9.66
2023-03-15,688480,33.99,34.4,35.6,33.53,16989,59140260.0,6.12,1.78,0.6,8.76
2023-03-16,688480,34.25,34.65,34.99,33.87,10390,35649501.0,3.26,0.73,0.25,5.36
2023-03-17,688480,34.66,34.77,35.49,34.2,11657,40565084.0,3.72,0.35,0.12,6.01
2023-03-20,688480,34.93,32.51,34.93,32.1,20139,66763983.0,8.14,-6.5,-2.26,10.38
2023-03-21,688480,32.67,33.87,34.26,32.31,12225,40905882.0,6.0,4.18,1.36,6.3
2023-03-22,688480,34.24,34.41,35.13,33.57,11734,40350968.0,4.61,1.59,0.54,6.05
2023-03-23,688480,34.54,33.0,34.55,32.7,9469,31554798.0,5.38,-4.1,-1.41,4.88
2023-03-24,688480,32.96,32.62,33.16,32.22,7435,24219346.0,2.85,-1.15,-0.38,3.83
2023-03-27,688480,32.22,32.63,34.04,32.22,17075,56694643.0,5.58,0.03,0.01,8.8
2023-03-28,688480,32.33,31.41,32.76,31.27,7613,24357848.0,4.57,-3.74,-1.22,3.93
2023-03-29,688480,31.28,31.47,32.05,31.15,7002,22116846.0,2.87,0.19,0.06,3.61
2023-03-30,688480,31.58,30.17,31.7,29.73,10779,32912070.0,6.26,-4.13,-1.3,5.56
2023-03-31,688480,30.35,30.44,31.15,29.8,6692,20340563.0,4.47,0.89,0.27,3.45
