日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-08-29,920008,23.01,20.1,25.1,19.9,131682,297980951.24,52.0,101.0,10.1,55.16
2024-08-30,920008,18.89,18.8,19.6,17.84,81609,151716152.27,8.76,-6.47,-1.3,34.18
2024-09-02,920008,18.91,19.84,22.33,18.63,79920,162642023.86,19.68,5.53,1.04,33.48
2024-09-03,920008,19.62,18.98,19.98,18.8,52382,100594481.17,5.95,-4.33,-0.86,21.94
2024-09-04,920008,18.79,19.33,19.49,18.34,44265,83495484.62,6.06,1.84,0.35,18.54
2024-09-05,920008,19.55,19.22,20.69,19.04,46376,91315031.18,8.54,-0.57,-0.11,19.43
2024-09-06,920008,18.62,19.84,20.19,18.38,55244,105744976.86,9.42,3.23,0.62,23.14
2024-09-09,920008,19.3,19.11,19.92,18.83,35324,68052996.8,5.49,-3.68,-0.73,14.8
2024-09-10,920008,19.48,19.4,20.43,19.3,37907,74909378.46,5.91,1.52,0.29,15.88
2024-09-11,920008,19.2,19.2,19.2,18.67,31961,60347233.39,2.73,-1.03,-0.2,13.39
2024-09-12,920008,19.3,17.99,19.47,17.98,40198,74510183.37,7.76,-6.3,-1.21,16.84
2024-09-13,920008,17.7,17.73,18.93,17.1,60345,108419324.65,10.17,-1.45,-0.26,25.28
2024-09-18,920008,17.0,16.25,17.2,16.25,45666,76018402.78,5.36,-8.35,-1.48,19.13
2024-09-19,920008,16.3,16.23,16.68,16.18,32178,52783431.99,3.08,-0.12,-0.02,13.48
2024-09-20,920008,16.5,16.38,17.19,16.28,37473,62773407.49,5.61,0.92,0.15,15.7
2024-09-23,920008,16.6,15.94,16.6,15.8,27586,44213705.07,4.88,-2.69,-0.44,11.56
2024-09-24,920008,16.02,16.43,16.58,15.81,35095,56969765.9,4.83,3.07,0.49,14.7
2024-09-25,920008,16.48,16.4,16.92,16.32,38004,62910574.25,3.65,-0.18,-0.03,15.92
