证券代码,证券简称,营业总收入,行业代码1,现金资产比率,应收类资产比率,固定资产比率,无形资产比率,金融负债比率,少数股东权益占比,市盈率（PE）1,资产负债率,市值A,托宾Q值A,账面市值比A,资产报酬率A,净资产收益率（ROE）A
988,华工科技,-0.010694417075629573,C39,0.29080671188228274,0.7824902588325148,-0.5816105572033732,-0.4248182676346343,-0.10553908540896062,-0.13905037410076762,-0.129587308928664,0.37204793142646797,-0.03425144305606701,0.40876429841665296,-0.9461152757314034,0.5172406576283851,0.1563118857011789
989,ST 九芝,-0.12042807148706053,C27,-0.8786120687405189,0.735376606955456,0.14220417069750432,0.10020898095589267,-1.0201473048545315,-0.18728420784783867,-0.22266721499200662,-0.5875250653421076,-0.06462518331022495,-0.36054389596410014,0.15511072243176277,0.6133002321290062,0.09937417551053151
990,诚志股份,-0.022780033671512358,C26,-0.5727811950396329,-0.8987290851162615,-0.09692679220322081,-0.16384029096796243,1.3951372652341807,-0.006974634986466818,-0.13373925674833478,-0.49699305810178324,-0.05589879492442148,-0.978157896042399,3.1345399907270215,-0.12906057107769267,0.00989576773334708
993,闽东电力,-0.14594489238119424,D44,-0.4575130937497557,-0.6320349212941617,1.839982120449174,-0.28680706952701757,1.3410635823437056,-0.11606806460752281,-0.24105239670721507,-0.4990643074412589,-0.06626001915226716,-0.30036113285323796,0.020591186388963175,0.35276718697713844,0.06435973432041507
997,新大陆,-0.06491958116381118,I65,0.199895180946121,-0.20074333616022833,-1.0976959703314977,-0.5381769834907298,-0.5464947850376719,0.005119163680179341,-0.2492939930811471,0.027171108074847208,-0.052016870619231305,0.009186328233870267,-0.5086208885675927,1.0107903556850868,0.21558338764015747
998,隆平高科,-0.10750038516753138,A05,-0.22365630683804366,-0.8891862106377035,-0.5907817252510493,1.8915953178350864,1.1703337583532774,1.4417553085808053,-0.09579606194474784,1.302697081863344,-0.043610020016682134,-0.465125658944176,0.42393869763129943,-1.007064043975157,-0.22133117451500622
999,华润三九,0.159146321752307,C27,-0.07073244210858518,0.09227954969444326,-0.3644203166856266,0.6494288387113019,-0.6253147898191532,0.6042588209095353,-0.23562353410897127,-0.22657994989246644,-0.009266255871392926,0.0476338452871156,-0.560155893178102,1.5445049363952568,0.21481176119500406
1201,东瑞股份,-0.13620723456607275,A03,-0.26990850687305507,-1.2566383683921407,2.2038436642187356,-0.6282299882775976,1.8060885444964847,-0.17694998062669415,-0.37084354261026364,0.17011492915652435,-0.06501551471827241,-0.5965429463086881,0.8442091425730134,-0.6490061818224302,-0.06393640087532487
1202,炬申股份,-0.141768764062452,G58,-0.5703961052783514,-0.6048051184879867,0.6162814562655903,1.4846897563551145,1.6466747185803754,-0.18538327548282604,-0.18854563112358783,0.16731644116007732,-0.0689380748608128,-0.28350207251203163,-0.014822270848888468,1.096851804889995,0.15260127029580953
1203,大中矿业,-0.10596951481861261,B08,-0.811719992997465,-1.177823836727496,0.5276492936417214,7.363970080547349,1.752798825083517,-0.18520843434553527,-0.28243367968185257,0.7126625839150786,-0.053464317089127834,-0.3502200015171358,0.13108476943652736,0.861852765073082,0.17088389981859511
1205,盛航股份,-0.1351805540912992,G55,-0.7128104048759479,-0.9891375227346231,3.66548930630937,-0.7099560053885698,1.6869062988578978,0.19527192056860315,-0.2669547940574001,0.8489599960051948,-0.06597065849560568,-0.5721628863026439,0.7578236057541532,0.5239850826662261,0.13323117703291806
1206,依依股份,-0.13225706422692912,C41,-0.2539713876554522,0.3936267055528919,0.5940981460429964,-0.3176349903705254,-1.2972031653347318,-0.18520843434553527,-0.19058967816100758,-1.3372252707060837,-0.06845588703258867,-0.4817415180027681,0.4714354969954567,1.5140149637800973,0.13708363553482278
1207,联科科技,-0.1270404669183918,C26,0.6567115072029874,0.42888041810497823,0.4908365889801085,0.246711407127491,-1.1134785527928988,-0.160373552801848,-0.2404829902278652,-0.4841697233022741,-0.06732487462428563,-0.264263982481255,-0.054113656067748254,1.2237892103146655,0.18651879153938442
1208,华菱线缆,-0.1039294738437954,C38,-0.563341970542691,2.0743826365323867,-0.9405799128740263,-0.5278462630801972,-0.4364864958505185,-0.18520843434553527,0.023686577023436576,1.229397869127457,-0.06522807462935479,-0.4154856714346307,0.2902322755200014,-0.0530618902199766,0.08137712342210394
1209,洪兴股份,-0.13475475300973908,C18,-0.728014298619235,-0.634798235666551,-0.20574765392395794,2.253975310105282,-0.4845775079606239,-0.18787569169526921,-0.22174185273982974,-0.5581731608135833,-0.06892610922374823,-0.6110698800648278,0.8977847504154639,0.6842998503388659,0.08494022200707617
1210,金房能源,-0.14310087618247716,D44,0.6551102101901135,0.21061290957290432,0.033686543776286174,0.6313788200607876,-0.5003359657408162,0.03986790971067366,0.2941555153491688,-0.7849979773677138,-0.0689041533410652,-0.5793520899319157,0.7828503143573907,0.26623168872803504,0.0670093633636987
1211,双枪科技,-0.1383913016828135,C20,-0.5379824825861773,-0.08658069300530916,0.5564970309026341,0.0935408211996501,1.198433701786952,-0.18520843434553527,-0.37084354261026364,0.5292189340821879,-0.0687759930927463,-0.5224664413524918,0.5942626110713268,-0.2711675459165465,0.01056715839028209
1212,中旗新材,-0.14678142974259906,C30,0.8543958373817794,-0.8533832678998,0.08448174197127696,0.6600716158591937,1.3207993142735988,-0.1787244321689854,-0.12007945896978967,-0.7930482331338091,-0.06791597764347294,-0.3269925418754801,0.07850209879889122,-0.22512014557831594,0.020581281005690247
1213,中铁特货,-0.0286367610904978,G53,0.8892282613512945,-0.00010268390419575075,1.9745105546180268,-0.46193659534178655,-1.1299219887630345,-0.18520843434553527,-0.15798547302737886,-1.3834969809499695,-0.05294346273107518,-0.6779606556957898,1.167171741442908,0.1559506429016107,0.036492293954401823
1215,千味央厨,-0.1314929948144189,C14,0.7389170391165242,-0.8910999345664073,1.5025491740954733,-0.18336847311124105,-0.03975346329391034,-0.18579991819296582,-0.2033583989652661,-0.8606077838111935,-0.06753522295230346,-0.1675402266576395,-0.23523478430973488,0.4031672194484166,0.06493656291299288
1216,华瓷股份,-0.13752697236308106,C30,0.6507108573442179,-0.6800239087798644,0.4910522226153223,0.13077411717846324,-0.6659027171319052,-0.16057071408432524,-0.23719078961696774,-1.0808690413473414,-0.06851261992472266,-0.514366101489427,0.5690717160011516,1.4209074219637687,0.1666739967134209
1217,华尔泰,-0.13397256228070914,C26,-0.9367728618239031,-1.1773260968715997,0.27738624432309766,-0.31650173169274065,-1.4328169687089474,-0.18520843434553527,-0.2199469427197785,-0.18730445963969838,-0.06725904384545633,-0.5805316161525935,0.7869901588451804,-0.01970607565583014,0.0468354925537724
1218,丽臣实业,-0.11232305494682408,C26,-0.022381700198808942,-0.2652950464369549,0.4878446722915205,0.27629110102155313,-1.0440977850335225,-0.18520843434553527,-0.2609438289525977,-0.9639170980879275,-0.06836139204361476,-0.7082739584216061,1.3031298636722102,-0.05200605371245516,0.04542462655356589
1219,青岛食品,-0.14681330289318978,C14,0.4712138900800675,-1.1744340566744107,-1.1414022127688437,-0.4893811641907502,-1.5693137208482337,-0.18520843434553527,-0.1680790681784953,-1.537349381886218,-0.06901761121507279,-0.08984089116650379,-0.3635113254073034,1.6513599004931911,0.1404973260581113
1222,源飞宠物,-0.1383434540459716,C41,1.3034416591866997,0.2428973464329202,-0.45264142769236937,-0.3656260317688882,-1.347163019674046,0.20508534440207335,-0.2553548549739124,-1.2919615684740764,-0.06888866403242877,-0.4863692909805088,0.48492224249392096,1.2245218315647801,0.16711843841589888
1223,欧克科技,-0.14796383347162817,C35,1.1578837607164614,0.08882969758978354,-0.26299164552205456,-0.21063237753330977,-1.4577058294140455,-0.18520843434553527,-0.2181785722668506,-1.539986772711817,-0.06875106038788249,-0.6306771148995722,0.9727476001773634,0.020975951409485435,0.03770647086074593
1225,和泰机电,-0.15021301942728357,C34,1.037466225348343,-1.193734348672864,-0.5617453085593244,-0.145642455968172,-1.489927520221887,-0.18520843434553527,-0.23916771383266067,-1.5294878399488308,-0.06909971201394566,-0.5613161090980594,0.7207370102341729,-0.09156760121877049,0.03630506106697512
1226,拓山重工,-0.14608275610477073,C34,-0.6258852607139408,1.4944470506402519,0.008949322686631336,-0.08383879793187995,0.40374417851944516,-0.18919258026124663,-0.37084354261026364,-0.16864940725548783,-0.06935075548626374,-0.4877885441797634,0.48908554219127337,-0.22617598208583953,0.017551512463691216
1227,兰州银行,-0.07747890906096237,J66,-1.029226694619833,-1.270995588718246,-1.2939495325802288,-0.7061456283850036,-1.6004465734928708,-0.14945528178166795,-0.31172356789864764,2.3838662231880687,0.3114051100892917,-0.712020126749871,1.3206039947963073,-0.4818823460604665,0.06292617342476269
1228,永泰运,-0.10588392799808882,L72,-0.4068362572318049,0.8752844150705162,-0.42159692277271965,0.8692481741239316,0.6128011058546635,0.06863857685550283,-0.26637594061298064,0.5955955712479167,-0.06709495736453613,-0.652414966685217,1.0596217871954434,0.18042881172904854,0.077634356914853
1229,魅视科技,-0.15120805977223237,C39,3.0921578455989804,-0.5702980157197437,-1.2034912226081456,2.1560716147679617,-1.3813050250606291,-0.18520843434553527,-0.1487179669361825,-1.656068791248651,-0.06926619521078263,-0.230073356449764,-0.1211408265943195,0.5723811805415961,0.0815567913443821
1230,劲旅环境,-0.13492057378960837,N78,-0.30269295624189385,1.5124515026690433,-0.6829516272026397,2.3952384678969754,1.0644274194827767,-0.008451484592944331,-0.25628389994128586,-0.1345888625618889,-0.06792874619903881,-0.6598560573571961,1.0903246565128168,0.5711529625634589,0.10940721053881108
1231,农心科技,-0.14552314095397267,C26,-0.08070262298347897,-0.1793662675216579,-0.5492183420636373,-0.24226507627843294,-0.4721845499576078,-0.14989424463699377,-0.1488402237404906,-0.3609764153665742,-0.0691896840720484,-0.5534424675734313,0.694318625863558,-0.03478945433470771,0.04319296183474027
1234,泰慕士,-0.14254466043628372,C18,-0.47351763599947966,-0.0035096274005878064,0.4516182215756445,-0.3364569388450363,-0.04100859674022243,-0.18520843434553527,-0.17132033790567722,-0.7698640488606115,-0.06936214347777818,-0.5001353521524705,0.525746034737534,0.7480809944666933,0.11731827284291897
1236,弘业期货,-0.12277098278974338,J67,3.670959292720778,-1.270995588718246,-1.1341919630913908,-0.7084942659346155,-1.5951647185484545,-0.18520843434553527,11.086840505583238,2.0030739362899403,-0.057785665277655524,-0.4247907262226442,0.31440677817579954,-0.5153243513599208,-0.00391974986921318
1238,浙江正特,-0.1375384548068261,C21,0.10850326090609634,-0.5314313983515851,0.06527687133507096,0.06639188504924064,-0.7930829740056661,-0.18376878498103452,1.3617387443762117,-0.6434810169421191,-0.06891228156979769,-0.42707855543123446,0.32041131182381144,-0.2513867721633899,0.032857328200518066
1239,永达股份,-0.1463016260822009,C33,-0.4731973765969049,1.0231388974366056,-0.34640816959419557,-0.414438275107678,1.1724480840956446,-0.18520843434553527,-0.07035163558128744,0.009045374966280563,-0.06832833251335943,-0.46984984385895295,0.4372964394771699,0.09111366226626408,0.04666528083792977
1255,博菲电气,-0.14908167753019208,C26,-0.7495391016238664,0.9940468610316463,0.30659112479233264,0.8304217463806981,0.31955917115199406,-0.09707734107838509,0.009748934395111705,-0.3979735313459187,-0.0694118091471197,-0.47138374909143976,0.4416591084558036,-0.28258781834483954,0.013116551645347096
1256,炜冈科技,-0.14702121233298007,C35,0.6206907522923395,-1.2069416182974164,-0.0019132216872511656,-0.22327888741583565,-0.16853332241470537,-0.18520843434553527,-0.18239037296756716,-0.9669319165709425,-0.06911928839245876,-0.4941526006001663,0.5078731650508733,0.7298085585814243,0.11334288365735015
1258,立新能源,-0.14019858919285805,D44,-1.0195936289055447,0.06690339876539683,1.7414442877076828,-0.393201992928318,2.0618902840309383,-0.17738894348201997,-0.054566110544032306,1.6396985549486476,-0.05878025691401546,-0.5832546019418609,0.7965911579594491,-0.052113792131592125,0.06057725174613437
1259,利仁科技,-0.14891518107995183,C38,3.3186570941304874,-0.5702207802248633,-1.0908293867601664,0.4643463453785953,-1.0585575558408753,-0.1621517243683377,0.15125274916186043,-1.444911825253576,-0.0696657117613552,-0.4094429881376821,0.2747401096039391,-0.5384450161062574,0.002849002697462322
1260,坤泰股份,-0.14589627000501681,C36,-0.5235118143172063,0.5376880669481882,0.7873530530520385,-0.11015010810305714,-0.9300113019987316,-0.18520843434553527,-0.11857214098593528,-0.8490502124969195,-0.06947908397637781,-0.4700600392532122,0.4378945473210147,0.5184904232903471,0.07671143116672871
1266,宏英智能,-0.14628465029903037,C40,2.1454963352249683,0.039270255041512235,-1.0648320566147338,-0.5011407759776167,0.49981137980608137,-0.18401058655388386,-0.37084354261026364,-0.5099728872958305,-0.06905508043560127,-0.4102776896826537,0.27687062447253713,-0.7452812331613209,-0.0466618029585849
1267,汇绿生态,-0.14747882041482208,E48,-0.6417128175043463,0.5791463642556675,-1.2323456984201577,-0.7091183794093376,0.5891594597728723,-0.17725130258670557,-0.16246636337018253,0.08195795449213235,-0.06709901769723872,-0.1831285602971873,-0.2077609155088049,-0.21828952980516925,0.012157692312767128
1268,联合精密,-0.1445043109042013,C34,-0.8523002304552958,1.5881937779817779,1.7326370014194294,-0.17840841339107988,-0.40774512775342825,-0.18520843434553527,-0.15463906578428474,-0.9293732618817846,-0.06922655516787209,-0.45116590532213235,0.3851320534100657,0.44247019474880617,0.07484855849889546
1269,欧晶科技,-0.14028778697004324,C42,-0.3080783709325593,-0.12730096225059873,0.02403020004937954,-0.602082918494505,1.005004571652342,-0.18520843434553527,-0.30671509524600055,0.30958825690050323,-0.06691684812296753,-0.07077217345754752,-0.39295152260989324,-2.405013127617359,-0.3321616964240049
1270,铖昌科技,-0.15147635456014397,C39,-0.07951429204234621,1.4540528868177902,-0.06417069530406275,-0.6445883309308403,-0.8779014872135266,-0.18520843434553527,0.252742862579505,-1.5484144561353284,-0.06695725007582497,1.0421881190168805,-1.3646852179798328,-1.2415459393802228,-0.0644205586448328
1277,速达股份,-0.13967410941267672,C43,1.343305526928245,0.9922017908761693,-0.23128002404346146,-0.3032311083354927,-0.1595929712419228,-0.13914337470570914,-0.24461885285489274,-0.46854329773000813,-0.06848387529581286,-0.5542363460459642,0.6969651553425317,0.8425891357317749,0.12001518291838131
1278,一彬科技,-0.1282862369588874,C36,-0.03383518778036496,0.3033040851510651,0.0008697999172236677,0.120788301582912,-0.18165481213419277,-0.16852784584315456,-0.22592779228762877,0.8810183330039675,-0.06755628927177555,-0.6079152119989206,0.8860102352150654,-0.1788141730341639,0.03897171128184301
1282,三联锻造,-0.13544105676487445,C36,-0.9534432065158213,0.6611876232619841,0.6325887499286147,-0.15828896585069788,0.22406212512172632,-0.18520843434553527,-0.19053329659193757,-0.6105665635496965,-0.06833538690123227,-0.4386436449955395,0.35113763635074813,0.5844909788523521,0.10828192197296257
1283,豪鹏科技,-0.09322011557068624,C38,-0.6202807211688812,0.3605184234141507,1.062137689825103,-0.420958618514641,-0.006197450809706189,-0.18520843434553527,0.07348399172030104,1.4034104303012684,-0.06290421141461269,-0.6417523275946119,1.016499384414701,-0.27431350775528385,0.03734146129232803
1286,陕西能源,0.1132015956685182,D44,-0.6001633739597758,-0.9912057176530878,2.43867543151739,1.363201141288822,1.5664847574190086,0.6223344184860446,-0.2966737719672854,0.560135782556094,-0.01402268263885466,-0.6597083994356091,1.089710911862597,1.0898488076462325,0.2107607223579496
1287,中电港,0.44731250517564963,F51,-0.7685776803190366,2.572714631222528,-1.2793673079989127,-0.690362127090059,1.121411269827634,-0.18520843434553527,0.05704602565054901,1.7533457048175198,-0.04617638954417065,-0.49316676682957017,0.504952991460336,0.049117226487503496,0.03454053294607317
1288,运机集团,-0.13933874938365856,C34,0.8944029790665818,1.4344693980047771,-0.7589355294110137,-0.31817698365120345,0.10205285967031007,-0.18520843434553527,-0.058407716220947335,0.26403457976096895,-0.06651845237753821,-0.47500657962637916,0.45200676507448034,0.05250021284833958,0.05505482718768455
1289,龙源电力,0.2636892979209582,D44,-1.0699839175369816,-1.2639585769624742,2.5781230079895514,-0.27005454994237127,1.6000170134341976,0.3410522288271432,-0.22528240979259206,1.1018825542367177,0.12492369989417096,-0.6915330244176696,1.2268769773843708,0.34819907800581906,0.11735420642737482
1296,长江材料,-0.14179215736615403,C30,-0.7753789786842422,0.47350537070255666,0.1929858917902948,1.0291197678856305,0.45565206331801916,-0.16586430851761833,-0.2400917817972503,-1.1348457991340757,-0.06862211221599081,-0.5803605066787544,0.7863920510013351,0.5787161995867248,0.08088918317002174
1298,好上好,-0.06839101735756029,F51,-0.536768868008,3.747046003992742,-1.2990910470698513,-0.707886576498702,0.5507690058440411,-0.18520843434553527,0.3860596211837934,0.19456027413864668,-0.06626155186975514,0.047482713061491086,-0.5599565238968203,0.1031372698417122,0.01621251363239604
1299,美能能源,-0.14612244420885778,D45,-0.17861772138121113,-1.1984714590255288,0.46440799156424817,-0.38628747258995,-1.5250989725991353,-0.18095644668759123,-0.16816232956554933,-0.7951102769206648,-0.06893330512168806,-0.5341027541495622,0.6311420189068382,0.19908910592320278,0.0603105867246474
1300,三柏硕,-0.1467408728762862,C24,0.2599101074128314,-0.569765948977235,-0.5968935910991328,-0.058266569507085794,-0.6027738601350733,-0.18520843434553527,-0.37084354261026364,-1.0669548485623748,-0.06906736665188055,-0.34269465897225115,0.11382955360168076,-0.28092864669016304,0.01643000638041699
1301,尚太科技,-0.0958114592701063,C30,-0.8866775489579942,0.903080611505815,0.5836870845928418,-0.14562603192936352,1.4128635505311458,-0.18520843434553527,-0.23705794500646932,-0.6980699439780765,-0.06010224794876601,-0.1914642842587822,-0.19281212861427532,1.442950702518757,0.16017569165080645
1306,夏厦精密,-0.14577429579072557,C34,-0.20587348211612813,0.14149572337657926,0.5494754606559923,-0.3482329746707146,0.39795155949119854,-0.18520843434553527,-0.06475561640831298,-0.5631671731098747,-0.06864746846691898,-0.47093730102264125,0.44038861793783224,0.06167952615862793,0.047975911049918225
1308,康冠科技,0.027102101813076495,C39,-0.23426700651808707,0.639947862169867,-0.9622174004574857,-0.6579246504433222,0.909661942670674,-0.18054724402584682,-0.2848206395424446,0.6840103013856662,-0.05661257696144449,-0.6463549118680818,1.0349859987515817,0.17159426135999165,0.12573618781198087
1309,德明利,-0.09617483601771301,C39,-0.8964286049784949,-0.38477835701696816,-1.1615302649058086,-0.668518155474787,1.5587401485199994,-0.18193481305158046,2.791044044279924,1.3142224337434483,-0.0612812614938116,0.37285823476672375,-0.9141849171135896,1.8629366079901877,0.49099161759739673
1311,多利科技,-0.11372277300544856,C36,-0.12727508242106444,0.5616568155260793,0.8056482192896874,0.08509886525209386,-1.3104275997532855,-0.18712796683153626,-0.2821375680309707,-1.0123751270790375,-0.06572032658154778,-0.630094300397308,0.9704685356482026,0.9934013748367215,0.12318490331562854
1313,粤海饲料,-0.08261946875603023,C13,-0.5934042149896449,2.083573660423157,-0.10709526581375901,-0.15920871202397407,-0.24008384767748445,-0.19358964886290006,0.5424043111819367,0.29591340848365416,-0.06578940438533984,-0.5306128157440515,0.6199968851630345,-0.9541644801799507,-0.07215762675052396
1314,亿道信息,-0.11677380557137178,C39,0.31023297301214786,-0.08334538394198487,-0.4612398188965104,-0.45170441916410814,-0.5833014743654784,-0.18190877288219637,-0.05250029412312239,-0.10804925435874156,-0.06664521788130343,-0.3187706013711083,0.06035949420226124,-0.5444568198939815,-0.002003922445340005
1316,润贝航科,-0.14249957559065404,F51,1.819379556734674,0.6644057688820009,-0.9264020013587355,-0.24019564738856344,-0.7497670121676488,-0.16052607379395314,-0.17952694848524137,-1.3659880198669356,-0.06907439224384067,-0.40362179172311413,0.2599711459827223,0.7570448309387119,0.09142339713939329
1317,三羊马,-0.14024368971350334,G58,-0.47053416682812516,0.8685563452942651,-0.8740097665529445,0.42111827523468875,1.3322261758699894,-0.18520843434553527,0.341116205248883,0.44467974159741286,-0.06874816939734908,-0.4648112344287965,0.42305130886951653,-0.19928447266978347,0.0049690841803466555
1318,阳光乳业,-0.14696790169262616,C14,1.7663597698505173,-1.0067729607323206,-0.297674968035933,-0.4625935568941255,-0.9982477998338672,-0.16212940422315164,-0.17004867366489354,-1.6707194282432083,-0.06893030474164762,-0.38324847284813574,0.20942126017384008,0.5691921233352027,0.0950753840648615
1319,铭科精技,-0.14244511185329606,C36,-0.04569321355464626,0.4193203801831135,0.12317450238990799,-0.11811576692516758,-1.2988463211082948,-0.14447044935678205,-0.16761784812963162,-0.8664809263826844,-0.06859103069427944,-0.2920245403156338,0.0029606872011154355,0.5967300632660699,0.09407302618267693
1322,箭牌家居,-0.07664684323006045,C30,-0.6247980643209887,-0.862866070326786,2.1276373898240473,0.8607405220211433,-0.15424776571346543,-0.18326286169015055,-0.2259630516170022,0.39079964211318735,-0.06220992179182844,-0.6339889952231694,0.9857183310654519,-0.3712565372928128,-0.009196313060334568
1323,慕思股份,-0.09173305195079955,C21,0.005539862978303786,-1.21550617650749,0.5953380394454744,-0.03819639408312914,0.17875457929792093,-0.18520843434553527,-0.25496464728112267,-0.010442779930030387,-0.06319360127489558,-0.492374625509056,0.5026035613024877,1.191122921632982,0.20646571339485367
1324,长青科技,-0.14785319389278126,C37,-0.42263853038516574,1.1486036680090255,-0.6684435266834282,-0.40629195185867434,-1.4940294705385395,-0.16366205419259428,-0.1356411856714096,-1.1901159370639052,-0.06884880918996016,-0.1806166384781885,-0.2122291329304701,0.35584850576439275,0.06364106263130175
1326,联域股份,-0.13497771853492446,C38,1.733111787135845,0.47865440369458406,-0.413113086937286,-0.49135204884776557,-0.9788150081792976,-0.18520843434553527,-0.2482440723276643,-0.18184556693610254,-0.06867509014237329,-0.5312781449672026,0.6221156724268514,0.5086431317814227,0.12603878641792332
1328,登康口腔,-0.13641185548725746,C26,0.05292139880134051,-1.0908652512137942,-0.7253236365221026,-0.579647681482128,-1.1923341922779027,-0.18520843434553527,-0.1447564461814703,-0.6136826431115298,-0.06829351478240511,-0.33461777066143844,0.09554621774767535,0.8729282745601457,0.13741649400135966
1330,博纳影业,-0.13788151966772574,R87,-0.987517121373975,-1.0082661803000077,-0.9473656338321527,-0.698590570533105,1.3583266164948713,-0.192544322063353,-0.37084354261026364,0.8754673847741726,-0.0578901801684877,-0.6309185790301676,0.9736858085598653,-0.8671980282543059,-0.1363350085883446
1331,胜通能源,-0.09424080576965385,D45,2.133747871877883,-1.0430564798828124,-1.1663213747382095,-0.520143388879024,0.27132957963929905,-0.18520843434553527,-0.37084354261026364,-0.8111693634660654,-0.06878793487373186,-0.6126133396334175,0.9035742779758195,-0.49950835143092626,0.009761489601960303
1332,锡装股份,-0.13452942971003473,C33,1.696290383718761,0.12340545413125356,-0.6441443114153015,-0.17816205280895275,-1.5020591570657338,-0.18520843434553527,-0.2245619452743257,-0.48239765442294513,-0.06758476560643821,-0.6238301302179787,0.9462119397589358,0.8961351300417904,0.1476821517079573
1333,光华股份,-0.13325221818580954,C26,-0.09867928892274237,2.123204051018467,-0.37155644230097495,-0.32251292989664093,0.6466461553785546,-0.18520843434553527,-0.21730630916367724,-0.32037532553654247,-0.06833609045370326,-0.6118125125528099,0.9005681019502196,0.29588130167394083,0.09051181883899184
1336,楚环科技,-0.14876482537481767,C35,0.22170653183726674,1.1883456209858296,-0.9022308185615168,-0.4924196113703164,-1.0040404188621137,-0.18520843434553527,-0.09984251198288932,-0.20537495943254563,-0.06932796853780279,-0.5120869580409301,0.5620546991403563,-0.13548178085812912,0.03190981631566095
1337,四川黄金,-0.14471907143530652,B09,1.4701198224688437,-1.2376985087031311,-0.7545689482979394,1.1051959156464874,0.6466105206750314,-0.18520843434553527,-0.029526576033049628,-0.6171991642123288,-0.06384909459384025,2.1123936260077674,-1.7441084154683713,2.094337184607997,0.24343758931716053
1338,永顺泰,-0.10068100157165401,C15,-0.12748577939644257,0.8091107594013005,0.5335320487523911,-0.5440732134229708,0.48674136243612764,-0.18520843434553527,-0.148364679797556,-1.034307356195929,-0.06621883385329615,-0.4998070304209416,0.5247609159359069,0.660640493496857,0.09674535012140643
1339,智微智能,-0.10907659287219061,C39,0.3500799849956637,0.0814322535245697,-0.474757352403959,-0.565720096572541,-1.281009172289258,-0.058351889180574386,1.4724613914338553,0.6889260664846882,-0.06503046622876231,-0.3290545413216432,0.08308759226836904,0.302474892924993,0.10895898635375881
1358,兴欣新材,-0.1478169007665766,C26,2.572756089775789,-0.887838880338122,-0.29871270490539886,-0.47951031686685497,-1.4289169483789246,-0.18696056574264047,-0.23116547393175244,-1.6561148190117503,-0.06901657828104181,-0.49873607620143084,0.521547552225838,0.3161145767874659,0.05978293040553543
1359,平安电工,-0.14077824308077277,C30,0.8202713552495349,0.1457093487083882,-0.08723001716971085,-0.15025761087335346,-0.6943708858353185,-0.18520843434553527,-0.19232845346065242,-1.1268415711310804,-0.06829296650307679,-0.4426121687821944,0.36182930270967545,1.3490243487170033,0.15272420097947348
1360,南矿集团,-0.14351156542509672,C35,0.05513793098231942,0.8565590984228403,-0.9432079478031914,-0.3579067335289049,-1.1255428796412015,-0.12361227368041042,-0.17444116549980734,-0.41798179996525364,-0.06836511029035626,-0.44563568187069186,0.3700229892501917,0.17603308422834701,0.0725072017854157
1366,播恩集团,-0.141573676558166,C13,0.5060800255656431,-0.5301956304334975,0.10652354262076182,0.7231399248837369,0.38300082165752836,-0.18520843434553527,-0.10314271182480268,-0.9683541744507153,-0.06939000738609453,-0.3801415764627417,0.2018647734931064,-0.9049711180029829,-0.053914713294767956
1367,海森药业,-0.14800298164007605,C27,3.1719192925981305,-1.018495592510838,-0.7708358106543615,-0.4812184169029364,-0.6275874920216228,-0.18520843434553527,-0.17230314918060424,-1.5695181855164295,-0.06903623098870833,-0.4193942634766414,0.30033756163986514,0.7630566347264336,0.10557744693235187
1368,通达创智,-0.14175489622418702,C29,-0.047530491179943665,-0.44905545220078663,0.43461685714927634,-0.20559019761910627,-1.1300605681656237,-0.18520843434553527,-0.2115027436373483,-1.0433794283028321,-0.06892479410453038,-0.5700817781842756,0.7506463116280141,0.5239635349823991,0.09152363292761193
1373,翔腾新材,-0.14507325672979185,C39,0.021106155519240423,0.8962581427913768,-1.0655463430313779,-0.5718462630481023,-1.0087758750191764,-0.03796615657730804,-0.07145511582317328,-1.2332301427591676,-0.0692513902449214,-0.3069675219802454,0.034726859351991636,-0.297908221545816,0.01124611401236548
1376,百通能源,-0.1401367868574236,D44,0.22029907604174073,-1.0564611291053916,2.5904478179522257,-0.17990300092265113,1.1295557792884017,-0.17819618873291537,0.05492010491585948,-0.2961371054883673,-0.06861715260399526,-0.3165461782111995,0.05549253821803301,2.084209773209324,0.24138370127932612
1378,德冠新材,-0.13514678391887255,C29,0.1558426573340574,-0.49678698803688887,0.7137748135865156,0.8651750124994299,-1.2133784644140142,-0.18520843434553527,-0.1836339765197331,-1.1150952859880985,-0.06841217627817847,-0.5668324353333506,0.7394972686826166,0.06336024549713147,0.051550357082613484
1379,腾达科技,-0.1318974393988313,C34,1.677597348063212,-0.573756449546056,-0.3828030840875816,-0.19826507631052798,-0.8697015459917232,-0.18520843434553527,0.040299685555764096,-0.4328763841042379,-0.0680530625685595,-0.3122363040528758,0.04611045439301402,0.14183690999494886,0.054381545289462395
1380,华纬科技,-0.1335456477419407,C34,-0.9916383542123716,1.3277900161316063,-0.3444742054283734,0.12648744304945286,-1.1137992651246058,-0.14391988577552559,-0.23119087265775518,-0.39146980841996526,-0.06812067356441745,-0.4958541410024548,0.5129355811147894,0.9765510860840348,0.16244896367794934
1387,雪祺电气,-0.13084695277777927,C38,0.4103898872279042,0.627967778741748,0.5399067180933916,-0.452032899940276,-1.3561865184883826,-0.11945700665160597,-0.23577834825052482,-0.10537043854635271,-0.06862787888842609,-0.5194985171285916,0.5849899848909332,0.1429789372377781,0.06773749125924755
