Stock ID,alpha,beta
600028,-0.024601724583027732,0.8584243705711405
601288,0.035970542742920976,0.8571138922139336
601318,-0.003561874209851358,1.0553646480940804
601398,0.032725606066976325,0.7799361943312266
601658,-0.007891699901489057,1.2534246704467045
601668,-0.03745814013426726,1.300081072698787
601857,-0.027200742506729526,1.2233061899378728
601939,0.013965474529250163,0.8335401114186664
601988,0.018052557996216655,0.8388088502875881
